;test;
Wavenumbers [1/cm];Absorbance;
4255,3667;0,0170067;
4255,1256;0,01702008;
4254,8845;0,01702859;
4254,6434;0,01701529;
4254,4023;0,01700212;
4254,1611;0,01702288;
4253,9200;0,0170579;
4253,6789;0,01706243;
4253,4378;0,01705349;
4253,1967;0,01705091;
4252,9556;0,01705769;
4252,7145;0,01711585;
4252,4734;0,01720727;
4252,2323;0,01722109;
4251,9911;0,01714162;
4251,7500;0,01707575;
4251,5089;0,01705578;
4251,2678;0,01703499;
4251,0267;0,01702073;
4250,7856;0,017006;
4250,5445;0,01696797;
4250,3034;0,01699257;
4250,0623;0,01709576;
4249,8212;0,01714076;
4249,5800;0,01709581;
4249,3389;0,0170571;
4249,0978;0,01707139;
4248,8567;0,01709654;
4248,6156;0,01711235;
4248,3745;0,01713413;
4248,1334;0,01710292;
4247,8923;0,01700247;
4247,6512;0,0169327;
4247,4100;0,01694587;
4247,1689;0,01699827;
4246,9278;0,01704574;
4246,6867;0,0170837;
4246,4456;0,0170827;
4246,2045;0,01704189;
4245,9634;0,01704536;
4245,7223;0,01710104;
4245,4812;0,01713149;
4245,2400;0,01712872;
4244,9989;0,01713109;
4244,7578;0,01713696;
4244,5167;0,01713063;
4244,2756;0,01712454;
4244,0345;0,01712788;
4243,7934;0,01712761;
4243,5523;0,01713378;
4243,3112;0,01716693;
4243,0700;0,01719394;
4242,8289;0,0171725;
