;SUBTRACT_4-6;
Wavenumbers [1/cm];Absorbance;
1203,8668;0,01611241;
1203,6257;0,01608152;
1203,3846;0,01608008;
1203,1435;0,01608497;
1202,9024;0,01602258;
1202,6613;0,01591164;
1202,4202;0,015838;
1202,1791;0,0158137;
1201,9380;0,01580207;
1201,6968;0,01582588;
1201,4557;0,01591672;
1201,2146;0,01604393;
1200,9735;0,01617439;
1200,7324;0,01629943;
1200,4913;0,01639104;
1200,2502;0,01641568;
1200,0091;0,0164003;
1199,7680;0,01640024;
1199,5268;0,01642597;
1199,2857;0,01647287;
1199,0446;0,01654526;
1198,8035;0,01661249;
1198,5624;0,01663852;
1198,3213;0,0166478;
1198,0802;0,01665337;
1197,8391;0,01664445;
1197,5980;0,01665632;
1197,3568;0,01671824;
1197,1157;0,01680754;
1196,8746;0,01687409;
1196,6335;0,01688718;
1196,3924;0,01684597;
1196,1513;0,01678439;
1195,9102;0,01675839;
1195,6691;0,01677699;
1195,4280;0,0168167;
1195,1869;0,01686372;
1194,9457;0,01688754;
1194,7046;0,01686952;
1194,4635;0,01683944;
1194,2224;0,0168014;
1193,9813;0,01674241;
1193,7402;0,01670063;
1193,4991;0,01671136;
1193,2580;0,01677818;
1193,0169;0,01683148;
1192,7757;0,01679175;
1192,5346;0,01669626;
1192,2935;0,01660462;
1192,0524;0,01653656;
1191,8113;0,01651259;
1191,5702;0,01653938;
1191,3291;0,01660572;
1191,0880;0,01670074;
1190,8469;0,01677219;
1190,6057;0,01673782;
1190,3646;0,01657245;
1190,1235;0,01628459;
1189,8824;0,0158504;
1189,6413;0,01520626;
1189,4002;0,01440181;
1189,1591;0,01362181;
1188,9180;0,01310284;
1188,6769;0,01321528;
1188,4357;0,01405286;
1188,1946;0,01507991;
1187,9535;0,01574485;
1187,7124;0,01601908;
1187,4713;0,01616252;
1187,2302;0,01636187;
1186,9891;0,01661092;
1186,7480;0,01678848;
1186,5069;0,01683707;
1186,2657;0,01679485;
1186,0246;0,01676374;
1185,7835;0,01683239;
1185,5424;0,01696951;
1185,3013;0,01701325;
1185,0602;0,01682943;
1184,8191;0,01650035;
1184,5780;0,01613067;
1184,3369;0,0156942;
1184,0957;0,015099;
1183,8546;0,01419593;
1183,6135;0,01255207;
1183,3724;0,009723923;
1183,1313;0,006270643;
1182,8902;0,002559559;
1182,6491;-0,004046015;
1182,4080;-0,01714925;
1182,1669;-0,0321399;
1181,9258;-0,03502836;
1181,6846;-0,02333395;
1181,4435;-0,01155468;
1181,2024;-0,007654613;
1180,9613;-0,007751971;
1180,7202;-0,008060163;
1180,4791;-0,008018145;
1180,2380;-0,006163185;
1179,9969;-0,001595413;
1179,7558;0,003979517;
1179,5146;0,008718691;
1179,2735;0,01196459;
1179,0324;0,01387987;
1178,7913;0,0150146;
1178,5502;0,01576334;
1178,3091;0,01629813;
1178,0680;0,01662106;
1177,8269;0,01669603;
1177,5858;0,01657628;
1177,3446;0,01640815;
1177,1035;0,01633697;
1176,8624;0,01639223;
1176,6213;0,01654042;
1176,3802;0,01672421;
1176,1391;0,01690452;
1175,8980;0,01703966;
1175,6569;0,01710702;
1175,4158;0,01711086;
1175,1746;0,01705658;
1174,9335;0,01701135;
1174,6924;0,01707109;
1174,4513;0,01726394;
1174,2102;0,01746245;
1173,9691;0,01754984;
1173,7280;0,0176183;
1173,4869;0,01777839;
1173,2458;0,01797825;
1173,0046;0,01812171;
1172,7635;0,01817294;
1172,5224;0,01814722;
1172,2813;0,01815396;
1172,0402;0,01829247;
1171,7991;0,01849839;
1171,5580;0,01865099;
1171,3169;0,01870083;
1171,0758;0,01869152;
1170,8346;0,01869912;
1170,5935;0,01869233;
1170,3524;0,01860696;
1170,1113;0,01856714;
1169,8702;0,01867997;
1169,6291;0,01882476;
1169,3880;0,01892021;
1169,1469;0,01900323;
1168,9058;0,01903992;
1168,6646;0,01897286;
1168,4235;0,01888252;
1168,1824;0,01885322;
1167,9413;0,01885566;
1167,7002;0,01892736;
1167,4591;0,01907985;
1167,2180;0,01917479;
1166,9769;0,01916109;
1166,7358;0,0191102;
1166,4947;0,01904043;
1166,2535;0,01896092;
1166,0124;0,01895826;
1165,7713;0,01904562;
1165,5302;0,01909194;
1165,2891;0,01900098;
1165,0480;0,01885357;
1164,8069;0,01878788;
1164,5658;0,01878557;
1164,3247;0,01880304;
1164,0835;0,01891209;
1163,8424;0,01912121;
1163,6013;0,01933848;
1163,3602;0,01943808;
1163,1191;0,01935745;
1162,8780;0,01926152;
1162,6369;0,01933364;
1162,3958;0,01947268;
1162,1547;0,01949067;
1161,9135;0,0194461;
1161,6724;0,01948149;
1161,4313;0,01952989;
1161,1902;0,01953118;
1160,9491;0,01958326;
1160,7080;0,01966173;
1160,4669;0,01962161;
1160,2258;0,01945486;
1159,9847;0,01930395;
1159,7435;0,01933446;
1159,5024;0,01954637;
1159,2613;0,01973435;
1159,0202;0,019771;
1158,7791;0,0196862;
1158,5380;0,01958999;
1158,2969;0,01961964;
1158,0558;0,01969114;
1157,8147;0,01966811;
1157,5735;0,01972801;
1157,3324;0,01996777;
1157,0913;0,02010881;
1156,8502;0,02003565;
1156,6091;0,01998657;
1156,3680;0,02009297;
1156,1269;0,02025504;
1155,8858;0,02035641;
1155,6447;0,02035915;
1155,4035;0,02027252;
1155,1624;0,02014486;
1154,9213;0,02001569;
1154,6802;0,01988009;
1154,4391;0,01979386;
1154,1980;0,01982902;
1153,9569;0,01996759;
1153,7158;0,02008469;
1153,4747;0,02008146;
1153,2336;0,0200788;
1152,9924;0,02016733;
1152,7513;0,02022985;
1152,5102;0,02019198;
1152,2691;0,02011647;
1152,0280;0,02014069;
1151,7869;0,02033301;
1151,5458;0,02054229;
1151,3047;0,02057004;
1151,0636;0,02047457;
1150,8224;0,02044011;
1150,5813;0,02048062;
1150,3402;0,02053519;
1150,0991;0,02060664;
1149,8580;0,02071332;
1149,6169;0,02082142;
1149,3758;0,02083786;
1149,1347;0,02073674;
1148,8936;0,02060601;
1148,6524;0,02051399;
1148,4113;0,0204941;
1148,1702;0,02058684;
1147,9291;0,02072328;
1147,6880;0,02079039;
1147,4469;0,02076159;
1147,2058;0,02066842;
1146,9647;0,0205886;
1146,7236;0,02055223;
1146,4824;0,02062286;
1146,2413;0,02085307;
1146,0002;0,02102816;
1145,7591;0,02102094;
1145,5180;0,02098466;
1145,2769;0,02097852;
1145,0358;0,02094231;
1144,7947;0,02087595;
1144,5536;0,02083342;
1144,3124;0,02083346;
1144,0713;0,02087434;
1143,8302;0,02095411;
1143,5891;0,02102904;
1143,3480;0,02106205;
1143,1069;0,02104271;
1142,8658;0,02099944;
1142,6247;0,02098636;
1142,3836;0,02099652;
1142,1424;0,02103558;
1141,9013;0,02112156;
1141,6602;0,02116381;
1141,4191;0,0211198;
1141,1780;0,021097;
1140,9369;0,02114348;
1140,6958;0,02119603;
1140,4547;0,02120487;
1140,2136;0,02119552;
1139,9724;0,02122294;
1139,7313;0,02126906;
1139,4902;0,02129981;
1139,2491;0,02133481;
1139,0080;0,02136532;
1138,7669;0,02135344;
1138,5258;0,02131103;
1138,2847;0,02128622;
1138,0436;0,02130013;
1137,8025;0,02132818;
1137,5613;0,02133906;
1137,3202;0,02134654;
1137,0791;0,02135859;
1136,8380;0,02137238;
1136,5969;0,02143201;
1136,3558;0,02153516;
1136,1147;0,02159354;
1135,8736;0,02157481;
1135,6325;0,02155003;
1135,3913;0,02155886;
1135,1502;0,02155051;
1134,9091;0,02151568;
1134,6680;0,02151577;
1134,4269;0,0215793;
1134,1858;0,02169504;
1133,9447;0,02180789;
1133,7036;0,02181716;
1133,4625;0,02173183;
1133,2213;0,02168049;
1132,9802;0,02169585;
1132,7391;0,02172004;
1132,4980;0,02171532;
1132,2569;0,0216707;
1132,0158;0,02161902;
1131,7747;0,02160952;
1131,5336;0,02166551;
1131,2925;0,02174668;
1131,0513;0,02178547;
1130,8102;0,02179271;
1130,5691;0,02183779;
1130,3280;0,02193556;
1130,0869;0,02199453;
1129,8458;0,02194463;
1129,6047;0,0218741;
1129,3636;0,02187631;
1129,1225;0,02191709;
1128,8813;0,0219483;
1128,6402;0,0219647;
1128,3991;0,0219674;
1128,1580;0,02196326;
1127,9169;0,02196974;
1127,6758;0,02199686;
1127,4347;0,02202542;
1127,1936;0,02203073;
1126,9525;0,02200787;
1126,7113;0,02198648;
1126,4702;0,02200952;
1126,2291;0,02206604;
1125,9880;0,02211768;
1125,7469;0,02213724;
1125,5058;0,02211435;
1125,2647;0,02208868;
1125,0236;0,02210001;
1124,7825;0,02213831;
1124,5414;0,02219426;
1124,3002;0,02227234;
1124,0591;0,02232154;
1123,8180;0,02227704;
1123,5769;0,0221807;
1123,3358;0,0221254;
1123,0947;0,02214388;
1122,8536;0,02220156;
1122,6125;0,02224101;
1122,3714;0,02225676;
1122,1302;0,02228076;
1121,8891;0,02230242;
1121,6480;0,02230051;
1121,4069;0,02229474;
1121,1658;0,0222919;
1120,9247;0,02228148;
1120,6836;0,02229071;
1120,4425;0,02233363;
1120,2014;0,02236562;
1119,9602;0,02234565;
1119,7191;0,02230243;
1119,4780;0,02229747;
1119,2369;0,02233235;
1118,9958;0,02237534;
1118,7547;0,02241726;
1118,5136;0,02243784;
1118,2725;0,02242158;
1118,0314;0,02239355;
1117,7902;0,02239442;
1117,5491;0,0224378;
1117,3080;0,0224823;
1117,0669;0,02249449;
1116,8258;0,02250384;
1116,5847;0,02252893;
1116,3436;0,02253031;
1116,1025;0,02248451;
1115,8614;0,02242193;
1115,6202;0,02238529;
1115,3791;0,0223748;
1115,1380;0,02236336;
1114,8969;0,0223675;
1114,6558;0,02240474;
1114,4147;0,02244413;
1114,1736;0,02247551;
1113,9325;0,0224957;
1113,6914;0,02248812;
1113,4502;0,02249021;
1113,2091;0,02252362;
1112,9680;0,02254565;
1112,7269;0,02255197;
1112,4858;0,02257787;
1112,2447;0,02261782;
1112,0036;0,02263186;
1111,7625;0,02259239;
1111,5214;0,02254142;
1111,2802;0,02255381;
1111,0391;0,02261134;
1110,7980;0,02263828;
1110,5569;0,02262352;
1110,3158;0,02259362;
1110,0747;0,02255474;
1109,8336;0,02250391;
1109,5925;0,02245985;
1109,3514;0,02245534;
1109,1103;0,02251449;
1108,8691;0,02260773;
1108,6280;0,0226473;
1108,3869;0,02260749;
1108,1458;0,02254798;
1107,9047;0,02251097;
1107,6636;0,02250678;
1107,4225;0,02253464;
1107,1814;0,02256174;
1106,9403;0,02258633;
1106,6991;0,02267947;
1106,4580;0,02275836;
1106,2169;0,02266767;
1105,9758;0,02253793;
1105,7347;0,02252368;
1105,4936;0,02252988;
1105,2525;0,02246718;
1105,0114;0,02239857;
1104,7703;0,02241786;
1104,5291;0,02248436;
1104,2880;0,0224972;
1104,0469;0,02246081;
1103,8058;0,02241866;
1103,5647;0,02240191;
1103,3236;0,0224246;
1103,0825;0,02247595;
1102,8414;0,0225413;
1102,6003;0,02258077;
1102,3591;0,02256313;
1102,1180;0,02250887;
1101,8769;0,02245347;
1101,6358;0,02242007;
1101,3947;0,02239831;
1101,1536;0,02238328;
1100,9125;0,02240492;
1100,6714;0,0224445;
1100,4303;0,02244908;
1100,1891;0,02241631;
1099,9480;0,02237072;
1099,7069;0,02233533;
1099,4658;0,02233838;
1099,2247;0,02238384;
1098,9836;0,02241869;
1098,7425;0,02240268;
1098,5014;0,02237569;
1098,2603;0,02236978;
1098,0191;0,02236033;
1097,7780;0,02233002;
1097,5369;0,02228856;
1097,2958;0,0222372;
1097,0547;0,02218551;
1096,8136;0,02215097;
1096,5725;0,02211275;
1096,3314;0,02207035;
1096,0903;0,02205624;
1095,8492;0,0220507;
1095,6080;0,02202113;
1095,3669;0,02196904;
1095,1258;0,02188608;
1094,8847;0,02174142;
1094,6436;0,02155826;
1094,4025;0,02142518;
1094,1614;0,02137275;
1093,9203;0,0213618;
1093,6792;0,02136282;
1093,4380;0,02135426;
1093,1969;0,0213054;
1092,9558;0,02116486;
1092,7147;0,0209289;
1092,4736;0,02058043;
1092,2325;0,01992603;
1091,9914;0,01911403;
1091,7503;0,01890532;
1091,5092;0,01952264;
1091,2680;0,02024597;
1091,0269;0,02058997;
1090,7858;0,02068371;
1090,5447;0,02071121;
1090,3036;0,02074913;
1090,0625;0,02083701;
1089,8214;0,02096069;
1089,5803;0,0211108;
1089,3392;0,02128355;
1089,0980;0,02142048;
1088,8569;0,02150285;
1088,6158;0,02155431;
1088,3747;0,02156726;
1088,1336;0,02157432;
1087,8925;0,02159793;
1087,6514;0,02160031;
1087,4103;0,02159238;
1087,1692;0,02161383;
1086,9280;0,02165357;
1086,6869;0,02167214;
1086,4458;0,02164287;
1086,2047;0,02158805;
1085,9636;0,02155908;
1085,7225;0,02156848;
1085,4814;0,0216056;
1085,2403;0,02164887;
1084,9992;0,02165515;
1084,7580;0,02163011;
1084,5169;0,02162176;
1084,2758;0,02161293;
1084,0347;0,02156667;
1083,7936;0,02152944;
1083,5525;0,02154023;
1083,3114;0,02157768;
1083,0703;0,02162505;
1082,8292;0,02164629;
1082,5880;0,02160759;
1082,3469;0,0215299;
1082,1058;0,02145958;
1081,8647;0,02144073;
1081,6236;0,02146209;
1081,3825;0,02146379;
1081,1414;0,02141336;
1080,9003;0,02129012;
1080,6592;0,02105624;
1080,4181;0,02067153;
1080,1769;0,02015944;
1079,9358;0,019738;
1079,6947;0,01968464;
1079,4536;0,01998182;
1079,2125;0,02034722;
1078,9714;0,02056421;
1078,7303;0,02061794;
1078,4892;0,0206282;
1078,2481;0,02070034;
1078,0069;0,02081549;
1077,7658;0,02091681;
1077,5247;0,02102337;
1077,2836;0,02114302;
1077,0425;0,02119996;
1076,8014;0,02117439;
1076,5603;0,02114053;
1076,3192;0,02109663;
1076,0781;0,0210157;
1075,8369;0,02097167;
1075,5958;0,02100135;
1075,3547;0,02105048;
1075,1136;0,02107652;
1074,8725;0,02107228;
1074,6314;0,02106243;
1074,3903;0,02105347;
1074,1492;0,02103611;
1073,9081;0,02102993;
1073,6669;0,02103047;
1073,4258;0,02097961;
1073,1847;0,0208583;
1072,9436;0,02071979;
1072,7025;0,02052809;
1072,4614;0,02019827;
1072,2203;0,01991111;
1071,9792;0,01994394;
1071,7381;0,02022977;
1071,4969;0,02051032;
1071,2558;0,02067339;
1071,0147;0,0207174;
1070,7736;0,02068764;
1070,5325;0,02066182;
1070,2914;0,02066311;
1070,0503;0,02067201;
1069,8092;0,02069218;
1069,5681;0,02073599;
1069,3269;0,02078925;
1069,0858;0,02079141;
1068,8447;0,02072397;
1068,6036;0,02064862;
1068,3625;0,02059948;
1068,1214;0,0205899;
1067,8803;0,02064488;
1067,6392;0,02072532;
1067,3981;0,02074599;
1067,1570;0,02069404;
1066,9158;0,0206273;
1066,6747;0,02057592;
1066,4336;0,02055955;
1066,1925;0,02058702;
1065,9514;0,02061448;
1065,7103;0,02061308;
1065,4692;0,02057912;
1065,2281;0,0205364;
1064,9870;0,02053156;
1064,7458;0,02054037;
1064,5047;0,0205165;
1064,2636;0,02049038;
1064,0225;0,02049375;
1063,7814;0,02048821;
1063,5403;0,02045302;
1063,2992;0,02042687;
1063,0581;0,02043367;
1062,8170;0,02045291;
1062,5758;0,02042514;
1062,3347;0,02035142;
1062,0936;0,020318;
1061,8525;0,02032897;
1061,6114;0,02034376;
1061,3703;0,02037852;
1061,1292;0,02039356;
1060,8881;0,02033867;
1060,6470;0,02028398;
1060,4058;0,02029731;
1060,1647;0,02032729;
1059,9236;0,02030545;
1059,6825;0,0202415;
1059,4414;0,02019368;
1059,2003;0,02018121;
1058,9592;0,02016365;
1058,7181;0,02013734;
1058,4770;0,02015149;
1058,2358;0,02020059;
1057,9947;0,02023767;
1057,7536;0,02024567;
1057,5125;0,02021783;
1057,2714;0,02015851;
1057,0303;0,02010261;
1056,7892;0,02008228;
1056,5481;0,02008921;
1056,3070;0,02009663;
1056,0658;0,02009736;
1055,8247;0,02010772;
1055,5836;0,02012075;
1055,3425;0,02010219;
1055,1014;0,02007717;
1054,8603;0,02009033;
1054,6192;0,02010087;
1054,3781;0,02008872;
1054,1370;0,02010122;
1053,8958;0,02011608;
1053,6547;0,02008382;
1053,4136;0,02004591;
1053,1725;0,0200434;
1052,9314;0,0200453;
1052,6903;0,02002264;
1052,4492;0,0199848;
1052,2081;0,01995492;
1051,9670;0,01994207;
1051,7259;0,01995861;
1051,4847;0,02001089;
1051,2436;0,02003029;
1051,0025;0,01998726;
1050,7614;0,01997825;
1050,5203;0,02002972;
1050,2792;0,0200701;
1050,0381;0,02007395;
1049,7970;0,02004056;
1049,5559;0,01997819;
1049,3147;0,01993349;
1049,0736;0,01993118;
1048,8325;0,01993609;
1048,5914;0,01993132;
1048,3503;0,0199394;
1048,1092;0,01994067;
1047,8681;0,019924;
1047,6270;0,01994091;
1047,3859;0,01998639;
1047,1447;0,01998585;
1046,9036;0,01993264;
1046,6625;0,01989794;
1046,4214;0,01991071;
1046,1803;0,01994465;
1045,9392;0,0199771;
1045,6981;0,0199974;
1045,4570;0,01999273;
1045,2159;0,01995412;
1044,9747;0,01993689;
1044,7336;0,01997996;
1044,4925;0,02000714;
1044,2514;0,01999598;
1044,0103;0,02001204;
1043,7692;0,02004639;
1043,5281;0,02005093;
1043,2870;0,02004042;
1043,0459;0,02005037;
1042,8047;0,02005756;
1042,5636;0,02003508;
1042,3225;0,02002953;
1042,0814;0,02005157;
1041,8403;0,02004461;
1041,5992;0,02001799;
1041,3581;0,02001467;
1041,1170;0,02003717;
1040,8759;0,02006694;
1040,6347;0,02006774;
1040,3936;0,02004063;
1040,1525;0,0200138;
1039,9114;0,01998267;
1039,6703;0,01994258;
1039,4292;0,01990797;
1039,1881;0,01991814;
1038,9470;0,01998676;
1038,7059;0,02005741;
1038,4648;0,02008102;
1038,2236;0,02005741;
1037,9825;0,02002977;
1037,7414;0,0200397;
1037,5003;0,02005689;
1037,2592;0,0200253;
1037,0181;0,01997156;
1036,7770;0,01997277;
1036,5359;0,02000982;
1036,2948;0,01999757;
1036,0536;0,01993815;
1035,8125;0,0199006;
1035,5714;0,01988543;
1035,3303;0,01986393;
1035,0892;0,01990359;
1034,8481;0,02004916;
1034,6070;0,02015663;
1034,3659;0,0199988;
1034,1248;0,01957494;
1033,8836;0,01926546;
1033,6425;0,01939144;
1033,4014;0,01975187;
1033,1603;0,02000307;
1032,9192;0,02010325;
1032,6781;0,02013124;
1032,4370;0,02012264;
1032,1959;0,02010812;
1031,9548;0,02009835;
1031,7136;0,0200886;
1031,4725;0,0200811;
1031,2314;0,02009525;
1030,9903;0,0201189;
1030,7492;0,02010768;
1030,5081;0,02008947;
1030,2670;0,02011262;
1030,0259;0,02016131;
1029,7848;0,02020055;
1029,5436;0,02019612;
1029,3025;0,02016331;
1029,0614;0,02017361;
1028,8203;0,02024546;
1028,5792;0,02029253;
1028,3381;0,02026649;
1028,0970;0,02024027;
1027,8559;0,02021298;
1027,6148;0,02013849;
1027,3736;0,0201199;
1027,1325;0,02018962;
1026,8914;0,02023882;
1026,6503;0,02023446;
1026,4092;0,02019652;
1026,1681;0,02016601;
1025,9270;0,02015397;
1025,6859;0,02009602;
1025,4448;0,02001507;
1025,2036;0,01998809;
1024,9625;0,01999359;
1024,7214;0,01997986;
1024,4803;0,0199689;
1024,2392;0,01999762;
1023,9981;0,02001327;
1023,7570;0,01997207;
1023,5159;0,01993829;
1023,2748;0,01996385;
1023,0337;0,02001097;
1022,7925;0,02002161;
1022,5514;0,01997656;
1022,3103;0,01991168;
1022,0692;0,01989207;
1021,8281;0,01989964;
1021,5870;0,01986774;
1021,3459;0,01983371;
1021,1048;0,01985219;
1020,8637;0,01989535;
1020,6225;0,01990063;
1020,3814;0,01985009;
1020,1403;0,01982574;
1019,8992;0,01987125;
1019,6581;0,01988115;
1019,4170;0,01980852;
1019,1759;0,01974149;
1018,9348;0,01971783;
1018,6937;0,01971541;
1018,4525;0,0197441;
1018,2114;0,01981768;
1017,9703;0,01989555;
1017,7292;0,01989324;
1017,4881;0,01980944;
1017,2470;0,0197392;
1017,0059;0,01973607;
1016,7648;0,0197843;
1016,5237;0,01984009;
1016,2825;0,01985359;
1016,0414;0,0198136;
1015,8003;0,01975589;
1015,5592;0,01972622;
1015,3181;0,01977012;
1015,0770;0,01986553;
1014,8359;0,01992342;
1014,5948;0,0199276;
1014,3537;0,01992509;
1014,1125;0,01996446;
1013,8714;0,02003974;
1013,6303;0,02005637;
1013,3892;0,01999846;
1013,1481;0,0199644;
1012,9070;0,02000155;
1012,6659;0,02006618;
1012,4248;0,02010983;
1012,1837;0,02009887;
1011,9425;0,02002857;
1011,7014;0,01998804;
1011,4603;0,02003113;
1011,2192;0,02008231;
1010,9781;0,02008897;
1010,7370;0,02004683;
1010,4959;0,01996911;
1010,2548;0,01993709;
1010,0137;0,01996402;
1009,7726;0,01994191;
1009,5314;0,01987226;
1009,2903;0,01987007;
1009,0492;0,01994179;
1008,8081;0,01998406;
1008,5670;0,01996677;
1008,3259;0,01996172;
1008,0848;0,01996521;
1007,8437;0,01994313;
1007,6026;0,01993895;
1007,3614;0,01994893;
1007,1203;0,01996462;
1006,8792;0,0200168;
1006,6381;0,02005193;
1006,3970;0,02002284;
1006,1559;0,01997136;
1005,9148;0,01993129;
1005,6737;0,01993177;
1005,4326;0,01996792;
1005,1914;0,01997807;
1004,9503;0,01995126;
1004,7092;0,01991365;
1004,4681;0,01991327;
1004,2270;0,0199697;
1003,9859;0,01998113;
1003,7448;0,019917;
1003,5037;0,01985672;
1003,2626;0,01983001;
1003,0214;0,01985081;
1002,7803;0,01992843;
1002,5392;0,02001379;
1002,2981;0,02002761;
1002,0570;0,01997863;
1001,8159;0,01994007;
1001,5748;0,01988695;
1001,3337;0,01981045;
1001,0926;0,01980233;
1000,8514;0,0198408;
1000,6103;0,01981552;
1000,3692;0,01974607;
1000,1281;0,01969797;
999,8870;0,01967469;
999,6459;0,01969508;
999,4048;0,01974357;
999,1637;0,01979014;
998,9226;0,01987078;
998,6814;0,01993615;
998,4403;0,01989221;
998,1992;0,01978587;
997,9581;0,01973031;
997,7170;0,01979121;
997,4759;0,01990158;
997,2348;0,01989678;
996,9937;0,01976074;
996,7526;0,01964093;
996,5115;0,01965074;
996,2703;0,01978136;
996,0292;0,01990321;
995,7881;0,01992618;
995,5470;0,01986589;
995,3059;0,01973496;
995,0648;0,01959804;
994,8237;0,01954806;
994,5826;0,01958673;
994,3415;0,01964758;
994,1003;0,01964453;
993,8592;0,01959586;
993,6181;0,01960892;
993,3770;0,01968578;
993,1359;0,01977748;
992,8948;0,01985261;
992,6537;0,01985163;
992,4126;0,0197851;
992,1715;0,01972318;
991,9303;0,01969647;
991,6892;0,01969076;
991,4481;0,01968786;
991,2070;0,01973619;
990,9659;0,01983617;
990,7248;0,01987416;
990,4837;0,01981326;
990,2426;0,01973007;
990,0015;0,01970112;
989,7603;0,01973598;
989,5192;0,01980408;
989,2781;0,01984559;
989,0370;0,01981368;
988,7959;0,01974781;
