;ALPHA_KS_MATRIX7-2;
835,2068;-0,0080452;
835,4479;-0,0080663;
835,6891;-0,0080756;
835,9302;-0,0080706;
836,1713;-0,0080505;
836,4124;-0,0079995;
836,6535;-0,0079413;
836,8946;-0,0079236;
837,1357;-0,0079475;
837,3768;-0,0079771;
837,6179;-0,0079854;
837,8591;-0,0079609;
838,1002;-0,0079183;
838,3413;-0,0078955;
838,5824;-0,0078992;
838,8235;-0,0078924;
839,0646;-0,0078711;
839,3057;-0,0078606;
839,5468;-0,0078548;
839,7879;-0,0078483;
840,0291;-0,0078395;
840,2702;-0,0078242;
840,5113;-0,0078206;
840,7524;-0,0078234;
840,9935;-0,0078062;
841,2346;-0,0077769;
841,4757;-0,0077607;
841,7168;-0,0077586;
841,9579;-0,0077475;
842,1991;-0,0077203;
842,4402;-0,0077073;
842,6813;-0,0077312;
842,9224;-0,0077671;
843,1635;-0,0077607;
843,4046;-0,0076967;
843,6457;-0,007639;
843,8868;-0,0076351;
844,1279;-0,007651;
844,3691;-0,0076561;
844,6102;-0,0076627;
844,8513;-0,0076737;
845,0924;-0,0076619;
845,3335;-0,0076277;
845,5746;-0,0076187;
845,8157;-0,0076449;
846,0568;-0,0076515;
846,2979;-0,0076138;
846,5391;-0,0075796;
846,7802;-0,0075786;
847,0213;-0,0075811;
847,2624;-0,0075648;
847,5035;-0,0075441;
847,7446;-0,0075378;
847,9857;-0,0075399;
848,2268;-0,0075286;
848,4679;-0,0075029;
848,7091;-0,0074843;
848,9502;-0,0074844;
849,1913;-0,0074941;
849,4324;-0,0074905;
849,6735;-0,0074517;
849,9146;-0,007396;
850,1557;-0,0073659;
850,3968;-0,0073728;
850,6379;-0,0073932;
850,8791;-0,0073986;
851,1202;-0,0073932;
851,3613;-0,0073987;
851,6024;-0,0073964;
851,8435;-0,0073544;
852,0846;-0,0072897;
852,3257;-0,0072531;
852,5668;-0,0072616;
852,8079;-0,0072873;
853,0491;-0,0073062;
853,2902;-0,0073029;
853,5313;-0,007267;
853,7724;-0,0072258;
854,0135;-0,0072125;
854,2546;-0,0072225;
854,4957;-0,0072399;
854,7368;-0,0072505;
854,9779;-0,0072438;
855,2191;-0,0072229;
855,4602;-0,0071968;
855,7013;-0,0071717;
855,9424;-0,0071531;
856,1835;-0,0071362;
856,4246;-0,0071152;
856,6657;-0,0070996;
856,9068;-0,0070933;
857,1479;-0,0070894;
857,3891;-0,0070933;
857,6302;-0,0071057;
857,8713;-0,007108;
858,1124;-0,0070889;
858,3535;-0,0070608;
858,5946;-0,0070444;
858,8357;-0,0070505;
859,0768;-0,0070648;
859,3179;-0,0070635;
859,5590;-0,0070449;
859,8002;-0,0070108;
860,0413;-0,0069723;
860,2824;-0,0069544;
860,5235;-0,006948;
860,7646;-0,0069323;
861,0057;-0,006909;
861,2468;-0,0068864;
861,4879;-0,0068775;
861,7290;-0,0068855;
861,9702;-0,0068849;
862,2113;-0,0068672;
862,4524;-0,0068652;
862,6935;-0,0068898;
862,9346;-0,0069027;
863,1757;-0,0068705;
863,4168;-0,0068134;
863,6579;-0,0067712;
863,8990;-0,006756;
864,1402;-0,0067561;
864,3813;-0,0067548;
864,6224;-0,0067508;
864,8635;-0,0067483;
865,1046;-0,006744;
865,3457;-0,0067442;
865,5868;-0,0067501;
865,8279;-0,0067483;
866,0690;-0,0067357;
866,3102;-0,0067265;
866,5513;-0,0067219;
866,7924;-0,0067019;
867,0335;-0,0066705;
867,2746;-0,0066449;
867,5157;-0,0066142;
867,7568;-0,0065812;
867,9979;-0,0065784;
868,2390;-0,0065971;
868,4802;-0,0066046;
868,7213;-0,0066094;
868,9624;-0,0066125;
869,2035;-0,0065938;
869,4446;-0,0065691;
869,6857;-0,00656;
869,9268;-0,0065646;
870,1679;-0,0065731;
870,4090;-0,0065739;
870,6502;-0,0065792;
870,8913;-0,006583;
871,1324;-0,0065601;
871,3735;-0,0065349;
871,6146;-0,0065012;
871,8557;-0,0064431;
872,0968;-0,0064224;
872,3379;-0,0064582;
872,5790;-0,0064957;
872,8202;-0,0064939;
873,0613;-0,0064427;
873,3024;-0,0063691;
873,5435;-0,0063383;
873,7846;-0,0063724;
874,0257;-0,0064083;
874,2668;-0,0063935;
874,5079;-0,0063278;
874,7490;-0,0062731;
874,9902;-0,0062934;
875,2313;-0,006337;
875,4724;-0,0063368;
875,7135;-0,0063089;
875,9546;-0,0062964;
876,1957;-0,006307;
876,4368;-0,0062977;
876,6779;-0,0062612;
876,9190;-0,0062371;
877,1602;-0,0062323;
877,4013;-0,0062264;
877,6424;-0,0062132;
877,8835;-0,0062109;
878,1246;-0,0062306;
878,3657;-0,0062473;
878,6068;-0,0062344;
878,8479;-0,0062132;
879,0890;-0,0062172;
879,3302;-0,0062286;
879,5713;-0,0062173;
879,8124;-0,0061904;
880,0535;-0,0061662;
880,2946;-0,0061384;
880,5357;-0,0061132;
880,7768;-0,0061188;
881,0179;-0,0061338;
881,2590;-0,0061265;
881,5002;-0,0061182;
881,7413;-0,0061146;
881,9824;-0,0060914;
882,2235;-0,006054;
882,4646;-0,0060374;
882,7057;-0,0060526;
882,9468;-0,0060636;
883,1879;-0,0060462;
883,4290;-0,0060281;
883,6701;-0,0060374;
883,9113;-0,0060564;
884,1524;-0,00605;
884,3935;-0,0060291;
884,6346;-0,0060332;
884,8757;-0,0060479;
885,1168;-0,0060297;
885,3579;-0,0059904;
885,5990;-0,0059696;
885,8401;-0,0059683;
886,0813;-0,0059646;
886,3224;-0,0059603;
886,5635;-0,0059745;
886,8046;-0,0059944;
887,0457;-0,0059894;
887,2868;-0,005974;
887,5279;-0,0059682;
887,7690;-0,0059586;
888,0101;-0,0059458;
888,2513;-0,0059426;
888,4924;-0,0059426;
888,7335;-0,0059341;
888,9746;-0,0059083;
889,2157;-0,0058755;
889,4568;-0,0058685;
889,6979;-0,0058866;
889,9390;-0,0058878;
890,1801;-0,0058581;
890,4213;-0,0058287;
890,6624;-0,0058188;
890,9035;-0,0058112;
891,1446;-0,0057952;
891,3857;-0,0057857;
891,6268;-0,0057858;
891,8679;-0,0057765;
892,1090;-0,0057356;
892,3501;-0,0056428;
892,5913;-0,0055007;
892,8324;-0,0053346;
893,0735;-0,0051337;
893,3146;-0,0048962;
893,5557;-0,0047555;
893,7968;-0,0048541;
894,0379;-0,0051089;
894,2790;-0,0053203;
894,5201;-0,0054087;
894,7613;-0,0054173;
895,0024;-0,0054066;
895,2435;-0,0053819;
895,4846;-0,0053104;
895,7257;-0,0052397;
895,9668;-0,0052687;
896,2079;-0,0053707;
896,4490;-0,0054386;
896,6901;-0,0054538;
896,9313;-0,0054552;
897,1724;-0,0054513;
897,4135;-0,0054273;
897,6546;-0,0053454;
897,8957;-0,0051485;
898,1368;-0,0048399;
898,3779;-0,0044817;
898,6190;-0,0040299;
898,8601;-0,0033412;
899,1013;-0,0026487;
899,3424;-0,0025922;
899,5835;-0,0032036;
899,8246;-0,0037413;
900,0657;-0,0039052;
900,3068;-0,0040845;
900,5479;-0,0044816;
900,7890;-0,0048964;
901,0301;-0,0051619;
901,2713;-0,0052962;
901,5124;-0,0053628;
901,7535;-0,0054061;
901,9946;-0,0054424;
902,2357;-0,0054598;
902,4768;-0,0054622;
902,7179;-0,005455;
902,9590;-0,0054283;
903,2001;-0,0054197;
903,4413;-0,0054666;
903,6824;-0,0055202;
903,9235;-0,0055408;
904,1646;-0,0055448;
904,4057;-0,0055427;
904,6468;-0,0055473;
904,8879;-0,0055643;
905,1290;-0,0055724;
905,3701;-0,005567;
905,6113;-0,0055713;
905,8524;-0,0055808;
906,0935;-0,0055626;
906,3346;-0,0055317;
906,5757;-0,0055313;
906,8168;-0,0055502;
907,0579;-0,0055573;
907,2990;-0,0055529;
907,5401;-0,0055412;
907,7812;-0,0055182;
908,0224;-0,0054914;
908,2635;-0,0054847;
908,5046;-0,0055053;
908,7457;-0,0055296;
908,9868;-0,0055367;
909,2279;-0,0055321;
909,4690;-0,0055261;
909,7101;-0,0055099;
909,9512;-0,0054804;
910,1924;-0,0054563;
910,4335;-0,0054426;
910,6746;-0,0054352;
910,9157;-0,0054365;
911,1568;-0,0054311;
911,3979;-0,005413;
911,6390;-0,0054006;
911,8801;-0,0053945;
912,1212;-0,0053822;
912,3624;-0,0053705;
912,6035;-0,0053649;
912,8446;-0,0053554;
913,0857;-0,0053391;
913,3268;-0,0053218;
913,5679;-0,0053016;
913,8090;-0,0052671;
914,0501;-0,0052115;
914,2912;-0,0051453;
914,5324;-0,0050956;
914,7735;-0,0050883;
915,0146;-0,0051071;
915,2557;-0,0050947;
915,4968;-0,0050088;
915,7379;-0,0048437;
915,9790;-0,0046097;
916,2201;-0,0043477;
916,4612;-0,0041443;
916,7024;-0,0040628;
916,9435;-0,0040945;
917,1846;-0,0042112;
917,4257;-0,0043867;
917,6668;-0,004576;
917,9079;-0,004738;
918,1490;-0,0048595;
918,3901;-0,0049357;
918,6312;-0,0049725;
918,8724;-0,0049915;
919,1135;-0,0049952;
919,3546;-0,0049729;
919,5957;-0,0049338;
919,8368;-0,0048891;
920,0779;-0,0048486;
920,3190;-0,0048279;
920,5601;-0,004834;
920,8012;-0,0048666;
921,0424;-0,0049109;
921,2835;-0,0049496;
921,5246;-0,0049815;
921,7657;-0,0050048;
922,0068;-0,0050161;
922,2479;-0,0050207;
922,4890;-0,0050302;
922,7301;-0,0050396;
922,9712;-0,0050259;
923,2124;-0,0049889;
923,4535;-0,0049473;
923,6946;-0,0049082;
923,9357;-0,0048734;
924,1768;-0,0048437;
924,4179;-0,0048338;
924,6590;-0,0048638;
924,9001;-0,0049105;
925,1412;-0,0049471;
925,3824;-0,0049779;
925,6235;-0,0050005;
925,8646;-0,0050175;
926,1057;-0,0050171;
926,3468;-0,0049707;
926,5879;-0,0049187;
926,8290;-0,0049255;
927,0701;-0,0049807;
927,3112;-0,0050455;
927,5524;-0,0050999;
927,7935;-0,0051257;
928,0346;-0,0051202;
928,2757;-0,0051066;
928,5168;-0,0051119;
928,7579;-0,0051417;
928,9990;-0,0051776;
929,2401;-0,0052004;
929,4812;-0,0052023;
929,7224;-0,0051939;
929,9635;-0,0052048;
930,2046;-0,0052482;
930,4457;-0,0052989;
930,6868;-0,0053354;
930,9279;-0,0053509;
931,1690;-0,0053449;
931,4101;-0,0053458;
931,6512;-0,0053745;
931,8923;-0,0054122;
932,1335;-0,0054486;
932,3746;-0,0054756;
932,6157;-0,0054781;
932,8568;-0,0054597;
933,0979;-0,0054331;
933,3390;-0,0054132;
933,5801;-0,0054114;
933,8212;-0,0054257;
934,0623;-0,0054494;
934,3035;-0,0054816;
934,5446;-0,0055176;
934,7857;-0,0055359;
935,0268;-0,0055344;
935,2679;-0,0055335;
935,5090;-0,0055478;
935,7501;-0,0055762;
935,9912;-0,0056021;
936,2323;-0,0056204;
936,4735;-0,0056369;
936,7146;-0,0056518;
936,9557;-0,0056706;
937,1968;-0,0056879;
937,4379;-0,0056892;
937,6790;-0,0056846;
937,9201;-0,0056844;
938,1612;-0,0056691;
938,4023;-0,0056406;
938,6435;-0,0056355;
938,8846;-0,0056725;
939,1257;-0,0057163;
939,3668;-0,0057103;
939,6079;-0,0056874;
939,8490;-0,0057196;
940,0901;-0,0057836;
940,3312;-0,0058258;
940,5723;-0,005856;
940,8135;-0,005889;
941,0546;-0,0059034;
941,2957;-0,0059088;
941,5368;-0,0059273;
941,7779;-0,0059303;
942,0190;-0,0059145;
942,2601;-0,0059198;
942,5012;-0,0059471;
942,7423;-0,0059616;
942,9835;-0,0059522;
943,2246;-0,0059413;
943,4657;-0,0059467;
943,7068;-0,0059652;
943,9479;-0,0059807;
944,1890;-0,005985;
944,4301;-0,0059847;
944,6712;-0,0059887;
944,9123;-0,006012;
945,1535;-0,0060527;
945,3946;-0,0060769;
945,6357;-0,0060765;
945,8768;-0,0060702;
946,1179;-0,0060595;
946,3590;-0,0060488;
946,6001;-0,006056;
946,8412;-0,0060776;
947,0823;-0,0060801;
947,3235;-0,0060399;
947,5646;-0,0059724;
947,8057;-0,0059272;
948,0468;-0,0059478;
948,2879;-0,0060179;
948,5290;-0,0061045;
948,7701;-0,0061762;
949,0112;-0,0061617;
949,2523;-0,0060678;
949,4935;-0,0060272;
949,7346;-0,0060963;
949,9757;-0,006181;
950,2168;-0,0062051;
950,4579;-0,0061819;
950,6990;-0,0061607;
950,9401;-0,0061809;
951,1812;-0,0062154;
951,4223;-0,0062292;
951,6635;-0,0062454;
951,9046;-0,0062749;
952,1457;-0,0063165;
952,3868;-0,0063702;
952,6279;-0,0064063;
952,8690;-0,0063981;
953,1101;-0,0063448;
953,3512;-0,0062909;
953,5923;-0,0062963;
953,8335;-0,0063448;
954,0746;-0,0063799;
954,3157;-0,0063937;
954,5568;-0,0063967;
954,7979;-0,0063862;
955,0390;-0,006363;
955,2801;-0,0063655;
955,5212;-0,0064354;
955,7623;-0,0065152;
956,0034;-0,0065209;
956,2446;-0,0064767;
956,4857;-0,0064571;
956,7268;-0,0064763;
956,9679;-0,0064791;
957,2090;-0,006444;
957,4501;-0,0064149;
957,6912;-0,0064201;
957,9323;-0,0064478;
958,1734;-0,0064696;
958,4146;-0,0064815;
958,6557;-0,0065059;
958,8968;-0,0065369;
959,1379;-0,0065572;
959,3790;-0,0065644;
959,6201;-0,006557;
959,8612;-0,0065515;
960,1023;-0,0065591;
960,3434;-0,0065624;
960,5846;-0,0065429;
960,8257;-0,0065022;
961,0668;-0,0064938;
961,3079;-0,0065536;
961,5490;-0,006624;
961,7901;-0,0066454;
962,0312;-0,0066273;
962,2723;-0,0066132;
962,5134;-0,0066289;
962,7546;-0,0066605;
962,9957;-0,0066749;
963,2368;-0,0066607;
963,4779;-0,0066344;
963,7190;-0,006626;
963,9601;-0,0066626;
964,2012;-0,0067129;
964,4423;-0,0067237;
964,6834;-0,0067093;
964,9246;-0,0067026;
965,1657;-0,0067036;
965,4068;-0,0067147;
965,6479;-0,0067265;
965,8890;-0,0067326;
966,1301;-0,0067668;
966,3712;-0,0068211;
966,6123;-0,0068348;
966,8534;-0,0068031;
967,0946;-0,0067839;
967,3357;-0,0067981;
967,5768;-0,0068143;
967,8179;-0,0068378;
968,0590;-0,006882;
968,3001;-0,0069012;
968,5412;-0,0068814;
968,7823;-0,0068756;
969,0234;-0,0068988;
969,2646;-0,0069155;
969,5057;-0,0069068;
969,7468;-0,0068742;
969,9879;-0,0068549;
970,2290;-0,00689;
970,4701;-0,0069351;
970,7112;-0,0069394;
970,9523;-0,0069189;
971,1934;-0,006899;
971,4346;-0,0069116;
971,6757;-0,006948;
971,9168;-0,0069416;
972,1579;-0,0068988;
972,3990;-0,0068831;
972,6401;-0,0068787;
972,8812;-0,0068802;
973,1223;-0,0069505;
973,3634;-0,0070552;
973,6046;-0,0070851;
973,8457;-0,0070481;
974,0868;-0,0070195;
974,3279;-0,0070115;
974,5690;-0,0070274;
974,8101;-0,007077;
975,0512;-0,0071295;
975,2923;-0,0071733;
975,5334;-0,0072137;
975,7746;-0,0072269;
976,0157;-0,0071886;
976,2568;-0,0071231;
976,4979;-0,0071138;
976,7390;-0,0071598;
976,9801;-0,007156;
977,2212;-0,0071141;
977,4623;-0,0071116;
977,7034;-0,0071111;
977,9446;-0,0070722;
978,1857;-0,0070298;
978,4268;-0,0070207;
978,6679;-0,0070931;
978,9090;-0,0072384;
979,1501;-0,0073242;
979,3912;-0,0072787;
979,6323;-0,0072006;
979,8734;-0,007213;
980,1145;-0,0073082;
980,3557;-0,0073858;
980,5968;-0,0073875;
980,8379;-0,0073143;
981,0790;-0,0072388;
981,3201;-0,0072414;
981,5612;-0,0073004;
981,8023;-0,007346;
982,0434;-0,0073187;
982,2845;-0,0072476;
982,5257;-0,0072435;
982,7668;-0,0073122;
983,0079;-0,0073793;
983,2490;-0,0074254;
983,4901;-0,0074426;
983,7312;-0,0074063;
983,9723;-0,0073255;
984,2134;-0,0072553;
984,4545;-0,0072672;
984,6957;-0,0073491;
984,9368;-0,0074098;
985,1779;-0,0074023;
985,4190;-0,0073272;
985,6601;-0,0072464;
985,9012;-0,0072372;
986,1423;-0,0072566;
986,3834;-0,007254;
986,6245;-0,0072787;
986,8657;-0,0073275;
987,1068;-0,0073134;
987,3479;-0,0072527;
987,5890;-0,0072601;
987,8301;-0,0073416;
988,0712;-0,007408;
988,3123;-0,0074448;
988,5534;-0,0074796;
988,7945;-0,0075075;
989,0357;-0,0075414;
989,2768;-0,0075616;
989,5179;-0,0075241;
989,7590;-0,0074778;
990,0001;-0,0074718;
990,2412;-0,0074946;
990,4823;-0,0075373;
990,7234;-0,0075804;
990,9645;-0,0076146;
991,2057;-0,0076285;
991,4468;-0,0075723;
991,6879;-0,0074782;
991,9290;-0,0074676;
992,1701;-0,0075431;
992,4112;-0,0076187;
992,6523;-0,0076619;
992,8934;-0,007658;
993,1345;-0,0076113;
993,3757;-0,0075574;
993,6168;-0,0075295;
993,8579;-0,0075374;
994,0990;-0,0075549;
994,3401;-0,0075678;
994,5812;-0,0075796;
994,8223;-0,0075786;
995,0634;-0,0075852;
995,3045;-0,0076132;
995,5457;-0,0076257;
995,7868;-0,0076281;
996,0279;-0,0076208;
996,2690;-0,0075681;
996,5101;-0,0075324;
996,7512;-0,0075792;
996,9923;-0,0076364;
997,2334;-0,0076371;
997,4745;-0,007625;
997,7157;-0,007648;
997,9568;-0,0076756;
998,1979;-0,0076793;
998,4390;-0,0076892;
998,6801;-0,0077105;
998,9212;-0,0077153;
999,1623;-0,0077029;
999,4034;-0,0076685;
999,6445;-0,0076248;
999,8857;-0,007625;
1000,1268;-0,0076692;
1000,3679;-0,0077218;
1000,6090;-0,0077626;
1000,8501;-0,0077542;
1001,0912;-0,0077035;
1001,3323;-0,0076812;
1001,5734;-0,0076985;
1001,8145;-0,0077126;
1002,0557;-0,0077295;
1002,2968;-0,0077728;
1002,5379;-0,0078291;
1002,7790;-0,007854;
1003,0201;-0,0078183;
1003,2612;-0,0077686;
1003,5023;-0,0077711;
1003,7434;-0,0078195;
1003,9845;-0,007842;
1004,2256;-0,0078128;
1004,4668;-0,0077958;
1004,7079;-0,0078093;
1004,9490;-0,0078166;
1005,1901;-0,0078183;
1005,4312;-0,0078217;
1005,6723;-0,0078219;
1005,9134;-0,0078156;
1006,1545;-0,0078216;
1006,3956;-0,0078506;
1006,6368;-0,0078502;
1006,8779;-0,0077986;
1007,1190;-0,0077731;
1007,3601;-0,0077976;
1007,6012;-0,0078085;
1007,8423;-0,0078033;
1008,0834;-0,0078042;
1008,3245;-0,0077855;
1008,5656;-0,007763;
1008,8068;-0,007777;
1009,0479;-0,0077926;
1009,2890;-0,0077661;
1009,5301;-0,0077456;
1009,7712;-0,0077652;
1010,0123;-0,0077696;
1010,2534;-0,0077533;
1010,4945;-0,0077806;
1010,7356;-0,0078386;
1010,9768;-0,0078508;
1011,2179;-0,0078091;
1011,4590;-0,0077783;
1011,7001;-0,0077982;
1011,9412;-0,007841;
1012,1823;-0,0078547;
1012,4234;-0,0078347;
1012,6645;-0,0078198;
1012,9056;-0,0078255;
1013,1468;-0,0078281;
1013,3879;-0,0078115;
1013,6290;-0,007785;
1013,8701;-0,0077515;
1014,1112;-0,0077245;
1014,3523;-0,0077345;
1014,5934;-0,0077576;
1014,8345;-0,0077502;
1015,0756;-0,0077233;
1015,3168;-0,007703;
1015,5579;-0,0076959;
1015,7990;-0,0076954;
1016,0401;-0,0076868;
1016,2812;-0,0076741;
1016,5223;-0,007672;
1016,7634;-0,0076701;
1017,0045;-0,0076501;
1017,2456;-0,007621;
1017,4868;-0,0076129;
1017,7279;-0,0076239;
1017,9690;-0,0076134;
1018,2101;-0,0075613;
1018,4512;-0,0074991;
1018,6923;-0,0074783;
1018,9334;-0,0075042;
1019,1745;-0,0075519;
1019,4156;-0,0076182;
1019,6568;-0,0076734;
1019,8979;-0,0076829;
1020,1390;-0,0076782;
1020,3801;-0,007687;
1020,6212;-0,0076855;
1020,8623;-0,0076642;
1021,1034;-0,0076534;
1021,3445;-0,0076877;
1021,5856;-0,0077376;
1021,8268;-0,0077287;
1022,0679;-0,0076778;
1022,3090;-0,0076616;
1022,5501;-0,0076785;
1022,7912;-0,0077057;
1023,0323;-0,0077342;
1023,2734;-0,0077335;
1023,5145;-0,0077098;
1023,7556;-0,0076991;
1023,9968;-0,0077029;
1024,2379;-0,0077084;
1024,4790;-0,0077223;
1024,7201;-0,0077305;
1024,9612;-0,0077075;
1025,2023;-0,0076654;
1025,4434;-0,0076253;
1025,6845;-0,0075994;
1025,9256;-0,0075855;
1026,1668;-0,0075456;
1026,4079;-0,0074539;
1026,6490;-0,007332;
1026,8901;-0,0072092;
1027,1312;-0,0070896;
1027,3723;-0,0070112;
1027,6134;-0,0070331;
1027,8545;-0,0070848;
1028,0956;-0,0070546;
1028,3367;-0,006994;
1028,5779;-0,006992;
1028,8190;-0,007016;
1029,0601;-0,0070095;
1029,3012;-0,0069908;
1029,5423;-0,0069969;
1029,7834;-0,0070158;
1030,0245;-0,0070201;
1030,2656;-0,0070055;
1030,5067;-0,0069828;
1030,7479;-0,0069621;
1030,9890;-0,006932;
1031,2301;-0,0068872;
1031,4712;-0,0068399;
1031,7123;-0,0067729;
1031,9534;-0,0066504;
1032,1945;-0,0064621;
1032,4356;-0,0062038;
1032,6767;-0,0058314;
1032,9179;-0,0052632;
1033,1590;-0,0044177;
1033,4001;-0,0032514;
1033,6412;-0,002009;
1033,8823;-0,0014881;
1034,1234;-0,0024054;
1034,3645;-0,0043428;
1034,6056;-0,0061117;
1034,8467;-0,0070764;
1035,0879;-0,0074343;
1035,3290;-0,0075572;
1035,5701;-0,0076094;
1035,8112;-0,0076305;
1036,0523;-0,0076572;
1036,2934;-0,0076982;
1036,5345;-0,007709;
1036,7756;-0,0076787;
1037,0167;-0,007672;
1037,2579;-0,0077042;
1037,4990;-0,0077087;
1037,7401;-0,0076824;
1037,9812;-0,0076768;
1038,2223;-0,0076908;
1038,4634;-0,0076941;
1038,7045;-0,0076706;
1038,9456;-0,0076189;
1039,1867;-0,0075768;
1039,4279;-0,0075795;
1039,6690;-0,0076008;
1039,9101;-0,0076063;
1040,1512;-0,0075997;
1040,3923;-0,0076041;
1040,6334;-0,0076245;
1040,8745;-0,0076325;
1041,1156;-0,0076259;
1041,3567;-0,0076298;
1041,5979;-0,0076397;
1041,8390;-0,00764;
1042,0801;-0,0076329;
1042,3212;-0,0076327;
1042,5623;-0,0076403;
1042,8034;-0,0076275;
1043,0445;-0,0075991;
1043,2856;-0,0076012;
1043,5267;-0,0076189;
1043,7679;-0,0076044;
1044,0090;-0,0075727;
1044,2501;-0,0075737;
1044,4912;-0,0076003;
1044,7323;-0,0075909;
1044,9734;-0,007548;
1045,2145;-0,0075281;
1045,4556;-0,0075307;
1045,6967;-0,0075363;
1045,9379;-0,0075452;
1046,1790;-0,007537;
1046,4201;-0,0075007;
1046,6612;-0,0074731;
1046,9023;-0,0074825;
1047,1434;-0,0075106;
1047,3845;-0,007524;
1047,6256;-0,0075145;
1047,8667;-0,0075069;
1048,1079;-0,0075054;
1048,3490;-0,0074917;
1048,5901;-0,0074799;
1048,8312;-0,0074792;
1049,0723;-0,0074722;
1049,3134;-0,0074689;
1049,5545;-0,0074843;
1049,7956;-0,0074972;
1050,0367;-0,0074886;
1050,2779;-0,0074602;
1050,5190;-0,0074225;
1050,7601;-0,007401;
1051,0012;-0,0074133;
1051,2423;-0,0074376;
1051,4834;-0,0074434;
1051,7245;-0,007431;
1051,9656;-0,007403;
1052,2067;-0,0073689;
1052,4478;-0,0073653;
1052,6890;-0,0073897;
1052,9301;-0,0073958;
1053,1712;-0,0073784;
1053,4123;-0,00737;
1053,6534;-0,0073719;
1053,8945;-0,0073623;
1054,1356;-0,0073512;
1054,3767;-0,007359;
1054,6178;-0,0073723;
1054,8590;-0,0073729;
1055,1001;-0,0073677;
1055,3412;-0,0073701;
1055,5823;-0,0073773;
1055,8234;-0,0073818;
1056,0645;-0,0073877;
1056,3056;-0,0073886;
1056,5467;-0,0073701;
1056,7878;-0,007352;
1057,0290;-0,0073691;
1057,2701;-0,0074203;
1057,5112;-0,0074649;
1057,7523;-0,0074688;
1057,9934;-0,0074442;
1058,2345;-0,0074076;
1058,4756;-0,0073594;
1058,7167;-0,0073243;
1058,9578;-0,0073172;
1059,1990;-0,007314;
1059,4401;-0,0073075;
1059,6812;-0,0073258;
1059,9223;-0,0073693;
1060,1634;-0,00739;
1060,4045;-0,0073689;
1060,6456;-0,0073376;
1060,8867;-0,0073217;
1061,1278;-0,0073053;
1061,3690;-0,007269;
1061,6101;-0,0072479;
1061,8512;-0,0072664;
1062,0923;-0,007286;
1062,3334;-0,0072957;
1062,5745;-0,0073059;
1062,8156;-0,0072955;
1063,0567;-0,007263;
1063,2978;-0,0072379;
1063,5390;-0,0072374;
1063,7801;-0,0072503;
1064,0212;-0,0072605;
1064,2623;-0,0072611;
1064,5034;-0,0072569;
1064,7445;-0,0072567;
1064,9856;-0,0072419;
