;ALPHA_KS_MATRIX3-2;
Wavelength [nm];Intensity;
835,4479;0,0031541;
835,6891;0,0031423;
835,9302;0,0031595;
836,1713;0,0031858;
836,4124;0,0032106;
836,6535;0,0032273;
836,8946;0,0032342;
837,1357;0,0032217;
837,3768;0,0031661;
837,6179;0,0031052;
837,8591;0,003117;
838,1002;0,0031833;
838,3413;0,0032264;
838,5824;0,0032445;
838,8235;0,0032618;
839,0646;0,0032582;
839,3057;0,0032358;
839,5468;0,0032311;
839,7879;0,003247;
840,0291;0,0032666;
840,2702;0,003297;
840,5113;0,0033359;
840,7524;0,0033529;
840,9935;0,0033339;
841,2346;0,0032986;
841,4757;0,0032726;
841,7168;0,0032714;
841,9579;0,0032937;
842,1991;0,0033131;
842,4402;0,0033027;
842,6813;0,0032784;
842,9224;0,0032688;
843,1635;0,0032704;
843,4046;0,0032684;
843,6457;0,0032661;
843,8868;0,0032786;
844,1279;0,0033054;
844,3691;0,0033269;
844,6102;0,0033326;
844,8513;0,0033217;
845,0924;0,0032958;
845,3335;0,0032647;
845,5746;0,0032512;
845,8157;0,0032743;
846,0568;0,003311;
846,2979;0,0033257;
846,5391;0,003316;
846,7802;0,0032949;
847,0213;0,0032762;
847,2624;0,0032673;
847,5035;0,0032719;
847,7446;0,0033013;
847,9857;0,0033451;
848,2268;0,0033649;
848,4679;0,0033516;
848,7091;0,003331;
848,9502;0,0033054;
849,1913;0,0032782;
849,4324;0,0032764;
849,6735;0,0032962;
849,9146;0,0033145;
850,1557;0,0033233;
850,3968;0,0033195;
850,6379;0,0033011;
850,8791;0,0032775;
851,1202;0,0032585;
851,3613;0,0032328;
851,6024;0,0032012;
851,8435;0,0032125;
852,0846;0,0032871;
852,3257;0,0033381;
852,5668;0,0032944;
852,8079;0,0032184;
853,0491;0,0031918;
853,2902;0,0032175;
853,5313;0,0032561;
853,7724;0,0032783;
854,0135;0,0032862;
854,2546;0,0032861;
854,4957;0,0032734;
854,7368;0,0032332;
854,9779;0,0031641;
855,2191;0,0031219;
855,4602;0,0031471;
855,7013;0,0031975;
855,9424;0,0032204;
856,1835;0,0032026;
856,4246;0,0031673;
856,6657;0,0031494;
856,9068;0,0031409;
857,1479;0,0031266;
857,3891;0,0031251;
857,6302;0,0031345;
857,8713;0,0031336;
858,1124;0,0031268;
858,3535;0,0031129;
858,5946;0,0030756;
858,8357;0,0030324;
859,0768;0,0030137;
859,3179;0,0030205;
859,5590;0,0030412;
859,8002;0,0030606;
860,0413;0,0030692;
860,2824;0,0030592;
860,5235;0,0030349;
860,7646;0,003019;
861,0057;0,0030127;
861,2468;0,0030059;
861,4879;0,0029984;
861,7290;0,0029884;
861,9702;0,0029813;
862,2113;0,0029795;
862,4524;0,0029648;
862,6935;0,0029185;
862,9346;0,0028602;
863,1757;0,0028315;
863,4168;0,0028415;
863,6579;0,0028724;
863,8990;0,0029071;
864,1402;0,0029117;
864,3813;0,0028524;
864,6224;0,0027737;
864,8635;0,0027458;
865,1046;0,0027519;
865,3457;0,0027663;
865,5868;0,0028126;
865,8279;0,0028654;
866,0690;0,0028641;
866,3102;0,0028145;
866,5513;0,002748;
866,7924;0,0026887;
867,0335;0,002667;
867,2746;0,0026878;
867,5157;0,0027278;
867,7568;0,0027391;
867,9979;0,0027033;
868,2390;0,0026473;
868,4802;0,0025913;
868,7213;0,0025639;
868,9624;0,0025662;
869,2035;0,0025635;
869,4446;0,0025467;
869,6857;0,0025393;
869,9268;0,0025629;
870,1679;0,0025872;
870,4090;0,0025838;
870,6502;0,0025768;
870,8913;0,002573;
871,1324;0,0025551;
871,3735;0,0025287;
871,6146;0,0025027;
871,8557;0,0024775;
872,0968;0,0024734;
872,3379;0,0024871;
872,5790;0,0024668;
872,8202;0,0024094;
873,0613;0,002363;
873,3024;0,0023359;
873,5435;0,0023271;
873,7846;0,0023635;
874,0257;0,0024055;
874,2668;0,0023824;
874,5079;0,0023253;
874,7490;0,0022823;
874,9902;0,0022527;
875,2313;0,0022431;
875,4724;0,0022409;
875,7135;0,0022267;
875,9546;0,0022097;
876,1957;0,0021868;
876,4368;0,0021572;
876,6779;0,0021551;
876,9190;0,0021925;
877,1602;0,0022233;
877,4013;0,0022111;
877,6424;0,0021805;
877,8835;0,0021563;
878,1246;0,0021249;
878,3657;0,0020856;
878,6068;0,0020567;
878,8479;0,0020484;
879,0890;0,0020542;
879,3302;0,002057;
879,5713;0,0020525;
879,8124;0,0020351;
880,0535;0,0019944;
880,2946;0,0019601;
880,5357;0,0019652;
880,7768;0,0019796;
881,0179;0,0019687;
881,2590;0,0019475;
881,5002;0,0019278;
881,7413;0,0019057;
881,9824;0,0018867;
882,2235;0,0018687;
882,4646;0,0018448;
882,7057;0,0018277;
882,9468;0,0018347;
883,1879;0,0018544;
883,4290;0,0018535;
883,6701;0,001817;
883,9113;0,0017546;
884,1524;0,0016834;
884,3935;0,0016482;
884,6346;0,001689;
884,8757;0,0017583;
885,1168;0,0017778;
885,3579;0,0017428;
885,5990;0,0016916;
885,8401;0,0016543;
886,0813;0,0016357;
886,3224;0,0016166;
886,5635;0,0015973;
886,8046;0,0015963;
887,0457;0,0016076;
887,2868;0,0016082;
887,5279;0,0015785;
887,7690;0,0015166;
888,0101;0,0014615;
888,2513;0,0014491;
888,4924;0,001452;
888,7335;0,0014356;
888,9746;0,001417;
889,2157;0,0014125;
889,4568;0,001409;
889,6979;0,0013918;
889,9390;0,0013707;
890,1801;0,001372;
890,4213;0,0013869;
890,6624;0,0013804;
890,9035;0,0013608;
891,1446;0,0013537;
891,3857;0,0013457;
891,6268;0,0013211;
891,8679;0,0012975;
892,1090;0,0012977;
892,3501;0,0013214;
892,5913;0,0013527;
892,8324;0,0013979;
893,0735;0,0014836;
893,3146;0,0015811;
893,5557;0,0016053;
893,7968;0,0015241;
894,0379;0,0014092;
894,2790;0,001344;
894,5201;0,0013317;
894,7613;0,0013291;
895,0024;0,0013249;
895,2435;0,0013326;
895,4846;0,0013438;
895,7257;0,0013346;
895,9668;0,0012995;
896,2079;0,0012514;
896,4490;0,0012039;
896,6901;0,0011695;
896,9313;0,0011442;
897,1724;0,0011193;
897,4135;0,0010999;
897,6546;0,0010938;
897,8957;0,0011367;
898,1368;0,0012565;
898,3779;0,0014179;
898,6190;0,0016215;
898,8601;0,0019112;
899,1013;0,0021764;
899,3424;0,0021889;
899,5835;0,001954;
899,8246;0,0017271;
900,0657;0,0016252;
900,3068;0,0015433;
900,5479;0,0014049;
900,7890;0,0012464;
901,0301;0,0011077;
901,2713;0,0009937;
901,5124;0,0009091;
901,7535;0,0008469;
901,9946;0,0008049;
902,2357;0,0007927;
902,4768;0,000801;
902,7179;0,0008215;
902,9590;0,0008397;
903,2001;0,0008215;
903,4413;0,0007701;
903,6824;0,0007153;
903,9235;0,0006695;
904,1646;0,0006477;
904,4057;0,0006591;
904,6468;0,0006808;
904,8879;0,0006824;
905,1290;0,0006555;
905,3701;0,0006133;
905,6113;0,0005802;
905,8524;0,0005735;
906,0935;0,0005784;
906,3346;0,0005735;
906,5757;0,0005764;
906,8168;0,0005929;
907,0579;0,0005817;
907,2990;0,0005279;
907,5401;0,0004773;
907,7812;0,0004604;
908,0224;0,0004624;
908,2635;0,0004709;
908,5046;0,0004758;
908,7457;0,0004699;
908,9868;0,000456;
909,2279;0,000432;
909,4690;0,0004129;
909,7101;0,0004093;
909,9512;0,0004082;
910,1924;0,0004189;
910,4335;0,0004461;
910,6746;0,0004596;
910,9157;0,0004339;
911,1568;0,0003866;
911,3979;0,0003704;
911,6390;0,0003911;
911,8801;0,0003926;
912,1212;0,0003653;
912,3624;0,0003517;
912,6035;0,0003598;
912,8446;0,0003654;
913,0857;0,0003653;
913,3268;0,0003654;
913,5679;0,0003641;
913,8090;0,0003717;
914,0501;0,0003993;
914,2912;0,0004266;
914,5324;0,0004302;
914,7735;0,0004178;
915,0146;0,000405;
915,2557;0,0003961;
915,4968;0,0004024;
915,7379;0,0004495;
915,9790;0,0005483;
916,2201;0,000665;
916,4612;0,0007484;
916,7024;0,000773;
916,9435;0,000749;
917,1846;0,0006974;
917,4257;0,0006254;
917,6668;0,0005619;
917,9079;0,000541;
918,1490;0,0005301;
918,3901;0,0004846;
918,6312;0,0004233;
918,8724;0,0003787;
919,1135;0,0003585;
919,3546;0,0003625;
919,5957;0,0003804;
919,8368;0,0003987;
920,0779;0,000415;
920,3190;0,0004113;
920,5601;0,0003698;
920,8012;0,0003134;
921,0424;0,0002791;
921,2835;0,0002797;
921,5246;0,0002979;
921,7657;0,0003149;
922,0068;0,0003281;
922,2479;0,0003414;
922,4890;0,000346;
922,7301;0,0003154;
922,9712;0,0002567;
923,2124;0,000215;
923,4535;0,0002142;
923,6946;0,0002502;
923,9357;0,000301;
924,1768;0,000333;
924,4179;0,0003283;
924,6590;0,0002948;
924,9001;0,0002508;
925,1412;0,0002163;
925,3824;0,000205;
925,6235;0,000209;
925,8646;0,0002219;
926,1057;0,0002566;
926,3468;0,0002972;
926,5879;0,000303;
926,8290;0,0002674;
927,0701;0,000229;
927,3112;0,0002302;
927,5524;0,0002553;
927,7935;0,0002575;
928,0346;0,0002322;
928,2757;0,000201;
928,5168;0,0001674;
928,7579;0,0001273;
928,9990;8,98E-5;
929,2401;6,57E-5;
929,4812;6,62E-5;
929,7224;9,07E-5;
929,9635;0,00012;
930,2046;0,0001375;
930,4457;0,0001234;
930,6868;7,26E-5;
930,9279;2,25E-5;
931,1690;8,38E-6;
931,4101;2,18E-5;
931,6512;3,44E-5;
931,8923;3,39E-5;
932,1335;2,33E-5;
932,3746;9,13E-6;
932,6157;-3,36E-6;
932,8568;-7,5E-6;
933,0979;2,01E-6;
933,3390;1,56E-5;
933,5801;2,07E-5;
933,8212;1E-5;
934,0623;-7,04E-6;
934,3035;-2,26E-5;
934,5446;-5,34E-5;
934,7857;-9,18E-5;
935,0268;-0,0001078;
935,2679;-8,39E-5;
935,5090;-3,24E-5;
935,7501;3,8E-6;
935,9912;1,08E-6;
936,2323;-2,52E-5;
936,4735;-6,62E-5;
936,7146;-0,0001234;
936,9557;-0,0001538;
937,1968;-0,0001177;
937,4379;-6,15E-5;
937,6790;-3,64E-5;
937,9201;-3,11E-5;
938,1612;-3,24E-5;
938,4023;-6,24E-5;
938,6435;-0,0001244;
938,8846;-0,0001549;
939,1257;-0,0001135;
939,3668;-4,96E-5;
939,6079;-1,02E-5;
939,8490;-1,26E-5;
940,0901;-6,7E-5;
940,3312;-0,0001332;
940,5723;-0,0001637;
940,8135;-0,0001603;
941,0546;-0,0001434;
941,2957;-0,000137;
941,5368;-0,0001344;
941,7779;-0,0001266;
942,0190;-0,000137;
942,2601;-0,0001584;
942,5012;-0,0001633;
942,7423;-0,0001474;
942,9835;-0,0001161;
943,2246;-8,85E-5;
943,4657;-6,82E-5;
943,7068;-6,85E-5;
943,9479;-0,0001257;
944,1890;-0,0002081;
944,4301;-0,0002677;
944,6712;-0,0002624;
944,9123;-0,0001399;
945,1535;9,06E-6;
945,3946;5,49E-5;
945,6357;2,33E-5;
945,8768;-2,04E-5;
946,1179;-4,87E-5;
946,3590;-3,87E-5;
946,6001;-1,12E-5;
946,8412;-9,62E-6;
947,0823;-1,82E-5;
947,3235;-4,5E-6;
947,5646;-2,58E-7;
947,8057;-7,72E-5;
948,0468;-0,000206;
948,2879;-0,0002315;
948,5290;-0,0001334;
948,7701;-4,75E-5;
949,0112;-1,67E-5;
949,2523;2,02E-5;
949,4935;8,42E-5;
949,7346;9,55E-5;
949,9757;3,16E-5;
950,2168;-2,51E-5;
950,4579;-5,34E-5;
950,6990;-6,32E-5;
950,9401;-5,62E-5;
951,1812;-4,18E-5;
951,4223;-1,62E-5;
951,6635;-6,21E-7;
951,9046;-6,83E-6;
952,1457;-1,51E-5;
952,3868;-3,47E-5;
952,6279;-7,94E-5;
952,8690;-0,0001167;
953,1101;-0,00011;
953,3512;-5,58E-5;
953,5923;1,14E-5;
953,8335;2,34E-5;
954,0746;-2,35E-5;
954,3157;-4,55E-5;
954,5568;-1,02E-5;
954,7979;2,24E-5;
955,0390;1,83E-5;
955,2801;-1,86E-5;
955,5212;-0,000122;
955,7623;-0,0002124;
956,0034;-0,000131;
956,2446;1,91E-5;
956,4857;6,08E-5;
956,7268;6,31E-5;
956,9679;0,0001079;
957,2090;0,0001475;
957,4501;0,0001509;
957,6912;0,0001359;
957,9323;0,0001258;
958,1734;0,0001307;
958,4146;0,0001365;
958,6557;0,0001352;
958,8968;0,0001194;
959,1379;6,34E-5;
959,3790;-7,66E-6;
959,6201;-3,25E-5;
959,8612;-9,47E-6;
960,1023;2,53E-5;
960,3434;5,87E-5;
960,5846;8,92E-5;
960,8257;0,0001048;
961,0668;0,0001058;
961,3079;0,0001192;
961,5490;0,0001553;
961,7901;0,0001891;
962,0312;0,0002006;
962,2723;0,0001996;
962,5134;0,0001964;
962,7546;0,0001755;
962,9957;0,0001423;
963,2368;0,0001337;
963,4779;0,0001546;
963,7190;0,000195;
963,9601;0,0002345;
964,2012;0,0002249;
964,4423;0,0001832;
964,6834;0,0001854;
964,9246;0,0002374;
965,1657;0,0002802;
965,4068;0,0002823;
965,6479;0,0002468;
965,8890;0,0001981;
966,1301;0,0001884;
966,3712;0,0002169;
966,6123;0,0002321;
966,8534;0,0002263;
967,0946;0,0002136;
967,3357;0,0001986;
967,5768;0,0001705;
967,8179;0,0001208;
968,0590;9,5E-5;
968,3001;0,0001372;
968,5412;0,0002097;
968,7823;0,0002548;
969,0234;0,0002717;
969,2646;0,0002788;
969,5057;0,0002667;
969,7468;0,0002364;
969,9879;0,000231;
970,2290;0,0002622;
970,4701;0,0002824;
970,7112;0,0002788;
970,9523;0,0002641;
971,1934;0,0002296;
971,4346;0,0001949;
971,6757;0,0001928;
971,9168;0,0001986;
972,1579;0,0001777;
972,3990;0,0001618;
972,6401;0,000179;
972,8812;0,0002016;
973,1223;0,0002267;
973,3634;0,0002572;
973,6046;0,000245;
973,8457;0,0001986;
974,0868;0,0001977;
974,3279;0,0002477;
974,5690;0,0003008;
974,8101;0,0003376;
975,0512;0,0003296;
975,2923;0,0002563;
975,5334;0,0001773;
975,7746;0,0001896;
976,0157;0,0003007;
976,2568;0,0004091;
976,4979;0,0004348;
976,7390;0,0004002;
976,9801;0,0003587;
977,2212;0,0003299;
977,4623;0,0003296;
977,7034;0,000343;
977,9446;0,000293;
978,1857;0,0001846;
978,4268;0,0001448;
978,6679;0,000196;
978,9090;0,0002466;
979,1501;0,0002721;
979,3912;0,000279;
979,6323;0,0002758;
979,8734;0,0002975;
980,1145;0,0003472;
980,3557;0,0003987;
980,5968;0,0004059;
980,8379;0,0003599;
981,0790;0,0003435;
981,3201;0,0003877;
981,5612;0,0004223;
981,8023;0,0004134;
982,0434;0,0003941;
982,2845;0,000384;
982,5257;0,0003769;
982,7668;0,0003657;
983,0079;0,0003437;
983,2490;0,0003377;
983,4901;0,0003806;
983,7312;0,0004477;
983,9723;0,000481;
984,2134;0,0004473;
984,4545;0,0003792;
984,6957;0,000329;
984,9368;0,0003109;
985,1779;0,0003147;
985,4190;0,000334;
985,6601;0,0003811;
985,9012;0,0004245;
986,1423;0,000418;
986,3834;0,000405;
986,6245;0,0004223;
986,8657;0,0004224;
987,1068;0,0003831;
987,3479;0,0003506;
987,5890;0,0003457;
987,8301;0,0003665;
988,0712;0,0004246;
988,3123;0,0004651;
988,5534;0,0004315;
988,7945;0,000363;
989,0357;0,0003214;
989,2768;0,0003391;
989,5179;0,0003873;
989,7590;0,0004033;
990,0001;0,0003998;
990,2412;0,0004291;
990,4823;0,0004784;
990,7234;0,0004911;
990,9645;0,0004649;
991,2057;0,00044;
991,4468;0,0004128;
991,6879;0,0003683;
991,9290;0,0003424;
992,1701;0,000382;
992,4112;0,0004545;
992,6523;0,0004785;
992,8934;0,0004674;
993,1345;0,0004762;
993,3757;0,0004881;
993,6168;0,0004877;
993,8579;0,0004809;
994,0990;0,0004631;
994,3401;0,0004381;
994,5812;0,0004147;
994,8223;0,0003999;
995,0634;0,0003848;
995,3045;0,0003719;
995,5457;0,0003968;
995,7868;0,0004604;
996,0279;0,000517;
996,2690;0,0005267;
996,5101;0,0004859;
996,7512;0,0004409;
996,9923;0,0004326;
997,2334;0,0004468;
997,4745;0,0004532;
997,7157;0,0004533;
997,9568;0,0004675;
998,1979;0,0004931;
998,4390;0,000513;
998,6801;0,0004995;
998,9212;0,0004446;
999,1623;0,0004095;
999,4034;0,0004292;
999,6445;0,000467;
999,8857;0,0004928;
1000,1268;0,0005006;
1000,3679;0,0004987;
1000,6090;0,0004929;
1000,8501;0,0004817;
1001,0912;0,0004689;
1001,3323;0,0004734;
1001,5734;0,0005148;
1001,8145;0,000564;
1002,0557;0,0005845;
1002,2968;0,0005846;
1002,5379;0,00057;
1002,7790;0,0005247;
1003,0201;0,0004737;
1003,2612;0,0004876;
1003,5023;0,0005553;
1003,7434;0,000587;
1003,9845;0,0005625;
1004,2256;0,0005226;
1004,4668;0,0005012;
1004,7079;0,0005143;
1004,9490;0,0005384;
1005,1901;0,0005476;
1005,4312;0,000547;
1005,6723;0,0005438;
1005,9134;0,0005297;
1006,1545;0,00051;
1006,3956;0,0005137;
1006,6368;0,0005473;
1006,8779;0,0005869;
1007,1190;0,000602;
1007,3601;0,0005936;
1007,6012;0,0005995;
1007,8423;0,0006248;
1008,0834;0,0006338;
1008,3245;0,0006124;
1008,5656;0,0005897;
1008,8068;0,0005893;
1009,0479;0,0005967;
1009,2890;0,0006066;
1009,5301;0,0006204;
1009,7712;0,0006211;
1010,0123;0,0006056;
1010,2534;0,0005862;
1010,4945;0,0005721;
1010,7356;0,0005783;
1010,9768;0,00062;
1011,2179;0,000674;
1011,4590;0,0007042;
1011,7001;0,0007143;
1011,9412;0,0007049;
1012,1823;0,000664;
1012,4234;0,0006223;
1012,6645;0,0006089;
1012,9056;0,0005998;
1013,1468;0,000591;
1013,3879;0,0006247;
1013,6290;0,0006986;
1013,8701;0,0007439;
1014,1112;0,0007221;
1014,3523;0,000677;
1014,5934;0,0006657;
1014,8345;0,0006851;
1015,0756;0,0006992;
1015,3168;0,0007044;
1015,5579;0,0007042;
1015,7990;0,0006922;
1016,0401;0,000687;
1016,2812;0,0006842;
1016,5223;0,0006659;
1016,7634;0,0006603;
1017,0045;0,0006843;
1017,2456;0,0007165;
1017,4868;0,000756;
1017,7279;0,0008041;
1017,9690;0,0008298;
1018,2101;0,0008372;
1018,4512;0,0008534;
1018,6923;0,000857;
1018,9334;0,0008348;
1019,1745;0,0008066;
1019,4156;0,0007903;
1019,6568;0,0007954;
1019,8979;0,0007988;
1020,1390;0,0007805;
1020,3801;0,0007705;
1020,6212;0,0007813;
1020,8623;0,0007861;
1021,1034;0,0007902;
1021,3445;0,0008291;
1021,5856;0,0008827;
1021,8268;0,0008856;
1022,0679;0,0008433;
1022,3090;0,0008297;
1022,5501;0,000867;
1022,7912;0,0009065;
1023,0323;0,0009152;
1023,2734;0,0009047;
1023,5145;0,0009058;
1023,7556;0,0009497;
1023,9968;0,0009943;
1024,2379;0,0009684;
1024,4790;0,000917;
1024,7201;0,0009141;
1024,9612;0,0009471;
1025,2023;0,000996;
1025,4434;0,0010738;
1025,6845;0,0011668;
1025,9256;0,0012365;
1026,1668;0,0012935;
1026,4079;0,0013816;
1026,6490;0,0015027;
1026,8901;0,0016353;
1027,1312;0,0017488;
1027,3723;0,0018134;
1027,6134;0,0018524;
1027,8545;0,0018941;
1028,0956;0,001922;
1028,3367;0,001932;
1028,5779;0,0019436;
1028,8190;0,0019683;
1029,0601;0,0019919;
1029,3012;0,0019858;
1029,5423;0,001938;
1029,7834;0,0018712;
1030,0245;0,0018392;
1030,2656;0,0018585;
1030,5067;0,0018853;
1030,7479;0,0018969;
1030,9890;0,001913;
1031,2301;0,0019507;
1031,4712;0,0020112;
1031,7123;0,0021092;
1031,9534;0,0022471;
1032,1945;0,0024175;
1032,4356;0,0026728;
1032,6767;0,0030588;
1032,9179;0,0035729;
1033,1590;0,0042521;
1033,4001;0,0051079;
1033,6412;0,0059594;
1033,8823;0,0063562;
1034,1234;0,0057965;
1034,3645;0,0043651;
1034,6056;0,0028445;
1034,8467;0,0018579;
1035,0879;0,0014113;
1035,3290;0,0012665;
1035,5701;0,0012285;
1035,8112;0,0011906;
1036,0523;0,0011576;
1036,2934;0,0011663;
1036,5345;0,0012061;
1036,7756;0,0012512;
1037,0167;0,0012868;
1037,2579;0,0013006;
1037,4990;0,0012969;
1037,7401;0,0012854;
1037,9812;0,0012796;
1038,2223;0,0012935;
1038,4634;0,0013182;
1038,7045;0,0013395;
1038,9456;0,0013552;
1039,1867;0,0013653;
1039,4279;0,0013726;
1039,6690;0,0013748;
1039,9101;0,0013662;
1040,1512;0,0013609;
1040,3923;0,0013756;
1040,6334;0,0013974;
1040,8745;0,0014113;
1041,1156;0,0014144;
1041,3567;0,0014036;
1041,5979;0,0014005;
1041,8390;0,0014222;
1042,0801;0,0014388;
1042,3212;0,0014417;
1042,5623;0,001459;
1042,8034;0,0014813;
1043,0445;0,0014735;
1043,2856;0,0014427;
1043,5267;0,0014305;
1043,7679;0,0014407;
1044,0090;0,0014486;
1044,2501;0,0014604;
1044,4912;0,0014879;
1044,7323;0,0015151;
1044,9734;0,001525;
1045,2145;0,0015225;
1045,4556;0,0015269;
1045,6967;0,001541;
1045,9379;0,0015425;
1046,1790;0,0015254;
1046,4201;0,0015186;
1046,6612;0,0015362;
1046,9023;0,0015603;
1047,1434;0,0015738;
1047,3845;0,001567;
1047,6256;0,0015515;
1047,8667;0,0015456;
1048,1079;0,0015368;
1048,3490;0,0015324;
1048,5901;0,001559;
1048,8312;0,0015994;
1049,0723;0,0016311;
1049,3134;0,0016466;
1049,5545;0,0016398;
1049,7956;0,0016271;
1050,0367;0,0016376;
1050,2779;0,0016783;
1050,5190;0,001716;
1050,7601;0,0017302;
1051,0012;0,0017401;
1051,2423;0,0017382;
1051,4834;0,0017145;
1051,7245;0,0016976;
1051,9656;0,0017043;
1052,2067;0,001738;
1052,4478;0,0017841;
1052,6890;0,0018026;
1052,9301;0,0017967;
1053,1712;0,0017995;
1053,4123;0,001814;
1053,6534;0,0018351;
1053,8945;0,0018535;
1054,1356;0,001855;
1054,3767;0,0018551;
1054,6178;0,0018711;
1054,8590;0,0018808;
1055,1001;0,0018665;
1055,3412;0,0018454;
1055,5823;0,0018301;
1055,8234;0,0018291;
1056,0645;0,0018539;
1056,3056;0,0018883;
1056,5467;0,0019129;
1056,7878;0,0019291;
1057,0290;0,0019301;
1057,2701;0,0019188;
1057,5112;0,0019231;
1057,7523;0,0019463;
1057,9934;0,0019626;
1058,2345;0,0019667;
1058,4756;0,001975;
1058,7167;0,0019908;
1058,9578;0,0020038;
1059,1990;0,0020126;
1059,4401;0,0020323;
1059,6812;0,0020733;
1059,9223;0,0021026;
1060,1634;0,0020909;
1060,4045;0,0020704;
1060,6456;0,0020738;
1060,8867;0,002098;
1061,1278;0,0021307;
1061,3690;0,0021598;
1061,6101;0,002178;
1061,8512;0,0021836;
1062,0923;0,0021897;
1062,3334;0,0022112;
1062,5745;0,0022325;
1062,8156;0,0022418;
1063,0567;0,0022605;
1063,2978;0,0022915;
1063,5390;0,0023107;
1063,7801;0,0023209;
1064,0212;0,0023409;
1064,2623;0,0023626;
1064,5034;0,0023757;
1064,7445;0,0023827;
1064,9856;0,0023807;
1065,2267;0,002389;
1065,4678;0,0024272;
1065,7090;0,0024661;
1065,9501;0,0024826;
1066,1912;0,0024849;
1066,4323;0,0024857;
1066,6734;0,0024968;
1066,9145;0,0025172;
1067,1556;0,0025369;
1067,3967;0,0025534;
1067,6378;0,0025716;
1067,8790;0,0025892;
1068,1201;0,0026035;
1068,3612;0,0026229;
1068,6023;0,0026476;
1068,8434;0,0026701;
1069,0845;0,0026891;
1069,3256;0,0027124;
1069,5667;0,0027461;
1069,8078;0,0027826;
1070,0490;0,0028113;
1070,2901;0,002831;
1070,5312;0,0028452;
1070,7723;0,0028573;
1071,0134;0,0028891;
1071,2545;0,0029615;
1071,4956;0,0030457;
1071,7367;0,003116;
1071,9778;0,0031788;
1072,2190;0,0032065;
1072,4601;0,0031705;
1072,7012;0,0031058;
1072,9423;0,0030618;
1073,1834;0,0030506;
1073,4245;0,0030633;
1073,6656;0,0030908;
1073,9067;0,0031199;
1074,1478;0,0031401;
1074,3890;0,003155;
1074,6301;0,0031789;
1074,8712;0,0032133;
1075,1123;0,0032431;
1075,3534;0,0032598;
1075,5945;0,0032644;
1075,8356;0,0032672;
1076,0767;0,0032855;
1076,3178;0,0033171;
1076,5589;0,0033483;
1076,8001;0,0033769;
1077,0412;0,0034036;
1077,2823;0,0034292;
1077,5234;0,0034622;
1077,7645;0,0035117;
1078,0056;0,0035786;
1078,2467;0,003647;
