;alpha_KS_Matrix7-3sub;
Wavenumbers [1/cm];Absorbance;
1386,6289;-0,009099727;
1386,3878;-0,009043027;
1386,1467;-0,00902117;
1385,9056;-0,009023654;
1385,6645;-0,009044714;
1385,4234;-0,00908923;
1385,1823;-0,009138159;
1384,9411;-0,009157563;
1384,7000;-0,009138409;
1384,4589;-0,009110645;
1384,2178;-0,009095537;
1383,9767;-0,009080326;
1383,7356;-0,009056848;
1383,4945;-0,009033036;
1383,2534;-0,00902918;
1383,0123;-0,009056807;
1382,7712;-0,009080499;
1382,5300;-0,00905797;
1382,2889;-0,008998483;
1382,0478;-0,008942684;
1381,8067;-0,008914559;
1381,5656;-0,008909469;
1381,3245;-0,008913679;
1381,0834;-0,008905251;
1380,8423;-0,008865756;
1380,6012;-0,008816574;
1380,3600;-0,008786111;
1380,1189;-0,008769012;
1379,8778;-0,008759478;
1379,6367;-0,008757194;
1379,3956;-0,008755554;
1379,1545;-0,0087595;
1378,9134;-0,008778928;
1378,6723;-0,008807483;
1378,4312;-0,008819445;
1378,1900;-0,008796323;
1377,9489;-0,008757533;
1377,7078;-0,008736484;
1377,4667;-0,008742239;
1377,2256;-0,008767433;
1376,9845;-0,008793116;
1376,7434;-0,008790059;
1376,5023;-0,008761755;
1376,2612;-0,008737535;
1376,0200;-0,008727321;
1375,7789;-0,008723445;
1375,5378;-0,008726999;
1375,2967;-0,008747458;
1375,0556;-0,008767686;
1374,8145;-0,008763131;
1374,5734;-0,008733463;
1374,3323;-0,008679326;
1374,0912;-0,008632083;
1373,8500;-0,008645652;
1373,6089;-0,008704965;
1373,3678;-0,008747376;
1373,1267;-0,008755986;
1372,8856;-0,008752088;
1372,6445;-0,008730565;
1372,4034;-0,008700281;
1372,1623;-0,008704939;
1371,9212;-0,008733358;
1371,6800;-0,008740914;
1371,4389;-0,008737647;
1371,1978;-0,008745376;
1370,9567;-0,008748872;
1370,7156;-0,008727008;
1370,4745;-0,008700809;
1370,2334;-0,008704484;
1369,9923;-0,008728312;
1369,7512;-0,008752767;
1369,5100;-0,008784449;
1369,2689;-0,008823855;
1369,0278;-0,008853973;
1368,7867;-0,008863682;
1368,5456;-0,008842337;
1368,3045;-0,008790395;
1368,0634;-0,008760268;
1367,8223;-0,008775992;
1367,5812;-0,008792901;
1367,3401;-0,008808143;
1367,0989;-0,008829124;
1366,8578;-0,008810746;
1366,6167;-0,008746031;
1366,3756;-0,008679366;
1366,1345;-0,008656429;
1365,8934;-0,008690517;
1365,6523;-0,008734812;
1365,4112;-0,008743683;
1365,1701;-0,008725794;
1364,9289;-0,008696189;
1364,6878;-0,008660886;
1364,4467;-0,008648124;
1364,2056;-0,008657096;
1363,9645;-0,00864421;
1363,7234;-0,008616235;
1363,4823;-0,008608785;
1363,2412;-0,008618454;
1363,0001;-0,008622994;
1362,7589;-0,008616829;
1362,5178;-0,008634789;
1362,2767;-0,008743256;
1362,0356;-0,00897395;
1361,7945;-0,009155939;
1361,5534;-0,009047303;
1361,3123;-0,00875669;
1361,0712;-0,00855928;
1360,8301;-0,008488808;
1360,5889;-0,008454936;
1360,3478;-0,008418582;
1360,1067;-0,008388401;
1359,8656;-0,008390983;
1359,6245;-0,008424257;
1359,3834;-0,008450151;
1359,1423;-0,008434573;
1358,9012;-0,008394588;
1358,6601;-0,008356662;
1358,4189;-0,00832385;
1358,1778;-0,008310773;
1357,9367;-0,008322611;
1357,6956;-0,008340121;
1357,4545;-0,008345084;
1357,2134;-0,008318599;
1356,9723;-0,0082663;
1356,7312;-0,008224733;
1356,4901;-0,008203736;
1356,2489;-0,008178824;
1356,0078;-0,00814875;
1355,7667;-0,008152783;
1355,5256;-0,008189294;
1355,2845;-0,008203576;
1355,0434;-0,008186852;
1354,8023;-0,008177863;
1354,5612;-0,008208282;
1354,3201;-0,008251453;
1354,0790;-0,008237149;
1353,8378;-0,008175111;
1353,5967;-0,008123272;
1353,3556;-0,00808136;
1353,1145;-0,008032151;
1352,8734;-0,007988838;
1352,6323;-0,007953746;
1352,3912;-0,0079138;
1352,1501;-0,0078861;
1351,9090;-0,007884261;
1351,6678;-0,007893048;
1351,4267;-0,007907978;
1351,1856;-0,007910463;
1350,9445;-0,00788022;
1350,7034;-0,007842045;
1350,4623;-0,007824441;
1350,2212;-0,007839797;
1349,9801;-0,007880259;
1349,7390;-0,007910958;
1349,4978;-0,007911591;
1349,2567;-0,007888794;
1349,0156;-0,007856903;
1348,7745;-0,00782595;
1348,5334;-0,007810043;
1348,2923;-0,007822713;
1348,0512;-0,0078431;
1347,8101;-0,00784848;
1347,5690;-0,007832943;
1347,3278;-0,00779394;
1347,0867;-0,007749032;
1346,8456;-0,007715167;
1346,6045;-0,00769841;
1346,3634;-0,007692507;
1346,1223;-0,007698828;
1345,8812;-0,007737486;
1345,6401;-0,007782668;
1345,3990;-0,007792803;
1345,1578;-0,007768259;
1344,9167;-0,007721639;
1344,6756;-0,007674424;
1344,4345;-0,007654335;
1344,1934;-0,007663655;
1343,9523;-0,007677087;
1343,7112;-0,007679799;
1343,4701;-0,007673587;
1343,2290;-0,007657967;
1342,9878;-0,007634235;
1342,7467;-0,007604707;
1342,5056;-0,007586468;
1342,2645;-0,007600345;
1342,0234;-0,007625023;
1341,7823;-0,007635486;
1341,5412;-0,007631975;
1341,3001;-0,007608287;
1341,0590;-0,007567557;
1340,8178;-0,007535814;
1340,5767;-0,00753274;
1340,3356;-0,007544541;
1340,0945;-0,00754586;
1339,8534;-0,007546308;
1339,6123;-0,00754326;
1339,3712;-0,007503266;
1339,1301;-0,007446107;
1338,8890;-0,007411397;
1338,6479;-0,007390444;
1338,4067;-0,007372955;
1338,1656;-0,007379713;
1337,9245;-0,00741828;
1337,6834;-0,007452907;
1337,4423;-0,007455871;
1337,2012;-0,007436336;
1336,9601;-0,007416601;
1336,7190;-0,007412814;
1336,4779;-0,007413642;
1336,2367;-0,007413732;
1335,9956;-0,007430223;
1335,7545;-0,007453633;
1335,5134;-0,007459743;
1335,2723;-0,007431804;
1335,0312;-0,007378931;
1334,7901;-0,007341974;
1334,5490;-0,007338526;
1334,3079;-0,007365659;
1334,0667;-0,007399402;
1333,8256;-0,007394087;
1333,5845;-0,007358446;
1333,3434;-0,00733552;
1333,1023;-0,007328356;
1332,8612;-0,007317719;
1332,6201;-0,007311326;
1332,3790;-0,007333482;
1332,1379;-0,007372496;
1331,8967;-0,007399426;
1331,6556;-0,007397583;
1331,4145;-0,007364429;
1331,1734;-0,007329036;
1330,9323;-0,007313988;
1330,6912;-0,00731254;
1330,4501;-0,00732118;
1330,2090;-0,007331247;
1329,9679;-0,007331273;
1329,7267;-0,007319323;
1329,4856;-0,007292408;
1329,2445;-0,007251256;
1329,0034;-0,007203324;
1328,7623;-0,007168976;
1328,5212;-0,007167493;
1328,2801;-0,00717806;
1328,0390;-0,007153851;
1327,7979;-0,007079639;
1327,5567;-0,006967302;
1327,3156;-0,006807801;
1327,0745;-0,006652766;
1326,8334;-0,006598196;
1326,5923;-0,006599636;
1326,3512;-0,006616775;
1326,1101;-0,006717892;
1325,8690;-0,006857705;
1325,6279;-0,00694567;
1325,3868;-0,006988291;
1325,1456;-0,007005034;
1324,9045;-0,007003272;
1324,6634;-0,006998559;
1324,4223;-0,007017038;
1324,1812;-0,007059339;
1323,9401;-0,007080384;
1323,6990;-0,00705747;
1323,4579;-0,007014134;
1323,2168;-0,006977993;
1322,9756;-0,006958657;
1322,7345;-0,006949005;
1322,4934;-0,00694615;
1322,2523;-0,006954597;
1322,0112;-0,006972088;
1321,7701;-0,006974657;
1321,5290;-0,006935047;
1321,2879;-0,006867829;
1321,0468;-0,006811025;
1320,8056;-0,006788521;
1320,5645;-0,006799765;
1320,3234;-0,006821436;
1320,0823;-0,006833459;
1319,8412;-0,00681914;
1319,6001;-0,006769405;
1319,3590;-0,006707321;
1319,1179;-0,006669292;
1318,8768;-0,006666721;
1318,6356;-0,006680559;
1318,3945;-0,006701121;
1318,1534;-0,006718875;
1317,9123;-0,006697593;
1317,6712;-0,006640004;
1317,4301;-0,006590845;
1317,1890;-0,006574276;
1316,9479;-0,006589054;
1316,7068;-0,006623695;
1316,4656;-0,006663213;
1316,2245;-0,006683319;
1315,9834;-0,006673948;
1315,7423;-0,006659965;
1315,5012;-0,006640672;
1315,2601;-0,006601634;
1315,0190;-0,006574944;
1314,7779;-0,00658105;
1314,5368;-0,006583743;
1314,2956;-0,006545024;
1314,0545;-0,00647708;
1313,8134;-0,006391498;
1313,5723;-0,006253115;
1313,3312;-0,006048623;
1313,0901;-0,005771224;
1312,8490;-0,005380487;
1312,6079;-0,00493523;
1312,3668;-0,004649037;
1312,1256;-0,004637233;
1311,8845;-0,004733162;
1311,6434;-0,004770306;
1311,4023;-0,004826085;
1311,1612;-0,005006392;
1310,9201;-0,005241564;
1310,6790;-0,005385272;
1310,4379;-0,005398347;
1310,1968;-0,005365612;
1309,9557;-0,005360931;
1309,7145;-0,005401074;
1309,4734;-0,005492733;
1309,2323;-0,005605856;
1308,9912;-0,005689569;
1308,7501;-0,005739712;
1308,5090;-0,005757176;
1308,2679;-0,005735898;
1308,0268;-0,005698069;
1307,7857;-0,005663381;
1307,5445;-0,005633892;
1307,3034;-0,005606995;
1307,0623;-0,00559181;
1306,8212;-0,005588084;
1306,5801;-0,00557846;
1306,3390;-0,005566503;
1306,0979;-0,005562055;
1305,8568;-0,005580355;
1305,6157;-0,005627115;
1305,3745;-0,005683411;
1305,1334;-0,005753915;
1304,8923;-0,005832042;
1304,6512;-0,005892182;
1304,4101;-0,005937087;
1304,1690;-0,00596753;
1303,9279;-0,005986351;
1303,6868;-0,006009798;
1303,4457;-0,006036256;
1303,2045;-0,006055498;
1302,9634;-0,006068495;
1302,7223;-0,00608531;
1302,4812;-0,006103942;
1302,2401;-0,00611599;
1301,9990;-0,00611069;
1301,7579;-0,006080232;
1301,5168;-0,006065981;
1301,2757;-0,006103972;
1301,0345;-0,006163731;
1300,7934;-0,006222467;
1300,5523;-0,006264726;
1300,3112;-0,006258378;
1300,0701;-0,00620998;
1299,8290;-0,00615923;
1299,5879;-0,006130681;
1299,3468;-0,006125251;
1299,1057;-0,006142383;
1298,8645;-0,006183431;
1298,6234;-0,006216138;
1298,3823;-0,006211859;
1298,1412;-0,006184547;
1297,9001;-0,006148763;
1297,6590;-0,006113255;
1297,4179;-0,006102373;
1297,1768;-0,006131085;
1296,9357;-0,006163842;
1296,6946;-0,006155395;
1296,4534;-0,006120504;
1296,2123;-0,006093643;
1295,9712;-0,006071981;
1295,7301;-0,006042882;
1295,4890;-0,006022518;
1295,2479;-0,006034485;
1295,0068;-0,006071243;
1294,7657;-0,006107311;
1294,5246;-0,006114012;
1294,2834;-0,006076542;
1294,0423;-0,006025812;
1293,8012;-0,006007344;
1293,5601;-0,006023536;
1293,3190;-0,006036306;
1293,0779;-0,006031108;
1292,8368;-0,006017361;
1292,5957;-0,005989267;
1292,3546;-0,005960569;
1292,1134;-0,005945005;
1291,8723;-0,00591347;
1291,6312;-0,00587264;
1291,3901;-0,005865726;
1291,1490;-0,005890044;
1290,9079;-0,005923085;
1290,6668;-0,005943658;
1290,4257;-0,005930571;
1290,1846;-0,005887818;
1289,9434;-0,005828331;
1289,7023;-0,00577062;
1289,4612;-0,00574143;
1289,2201;-0,005755978;
1288,9790;-0,005793847;
1288,7379;-0,005806099;
1288,4968;-0,005781747;
1288,2557;-0,005747374;
1288,0146;-0,005701393;
1287,7734;-0,005646924;
1287,5323;-0,005623846;
1287,2912;-0,005640882;
1287,0501;-0,005660216;
1286,8090;-0,005661065;
1286,5679;-0,005638953;
1286,3268;-0,005599118;
1286,0857;-0,00556669;
1285,8446;-0,005559233;
1285,6034;-0,005569075;
1285,3623;-0,005579168;
1285,1212;-0,005583153;
1284,8801;-0,005578978;
1284,6390;-0,005566901;
1284,3979;-0,005557304;
1284,1568;-0,005557537;
1283,9157;-0,005559032;
1283,6746;-0,005545371;
1283,4334;-0,005529122;
1283,1923;-0,005534168;
1282,9512;-0,005554691;
1282,7101;-0,005567511;
1282,4690;-0,005536041;
1282,2279;-0,005446425;
1281,9868;-0,005340365;
1281,7457;-0,005286855;
1281,5046;-0,005308973;
1281,2635;-0,005341849;
1281,0223;-0,005348381;
1280,7812;-0,005355312;
1280,5401;-0,005353165;
1280,2990;-0,00533051;
1280,0579;-0,005325036;
1279,8168;-0,005351502;
1279,5757;-0,00537048;
1279,3346;-0,005358374;
1279,0935;-0,005342612;
1278,8523;-0,005353679;
1278,6112;-0,005367279;
1278,3701;-0,005341112;
1278,1290;-0,005299627;
1277,8879;-0,005293203;
1277,6468;-0,005303897;
1277,4057;-0,005307187;
1277,1646;-0,005332914;
1276,9235;-0,005364181;
1276,6823;-0,005325958;
1276,4412;-0,005214464;
1276,2001;-0,005115807;
1275,9590;-0,005095491;
1275,7179;-0,005116158;
1275,4768;-0,005103352;
1275,2357;-0,005070598;
1274,9946;-0,005072138;
1274,7535;-0,00508158;
1274,5123;-0,005024225;
1274,2712;-0,004914511;
1274,0301;-0,00484681;
1273,7890;-0,004830524;
1273,5479;-0,004794869;
1273,3068;-0,004719025;
1273,0657;-0,004616201;
1272,8246;-0,004493228;
1272,5835;-0,004366633;
1272,3423;-0,004219379;
1272,1012;-0,004003202;
1271,8601;-0,003773949;
1271,6190;-0,003678046;
1271,3779;-0,003731137;
1271,1368;-0,003834371;
1270,8957;-0,003935812;
1270,6546;-0,004053595;
1270,4135;-0,004263776;
1270,1723;-0,004595018;
1269,9312;-0,004871347;
1269,6901;-0,004887842;
1269,4490;-0,004746915;
1269,2079;-0,004640481;
1268,9668;-0,00456751;
1268,7257;-0,004532809;
1268,4846;-0,004525715;
1268,2435;-0,004510325;
1268,0024;-0,004587267;
1267,7612;-0,004786601;
1267,5201;-0,004995122;
1267,2790;-0,005155248;
1267,0379;-0,005278844;
1266,7968;-0,005349093;
1266,5557;-0,005342432;
1266,3146;-0,005319148;
1266,0735;-0,005321525;
1265,8324;-0,005334425;
1265,5912;-0,005412738;
1265,3501;-0,005533438;
1265,1090;-0,005547106;
1264,8679;-0,00547462;
1264,6268;-0,005452114;
1264,3857;-0,005473705;
1264,1446;-0,005488282;
1263,9035;-0,005510112;
1263,6624;-0,005550151;
1263,4212;-0,005607397;
1263,1801;-0,005679558;
1262,9390;-0,005726507;
1262,6979;-0,005709243;
1262,4568;-0,005655964;
1262,2157;-0,005606893;
1261,9746;-0,005554334;
1261,7335;-0,00549188;
1261,4924;-0,005445098;
1261,2512;-0,005430499;
1261,0101;-0,005428122;
1260,7690;-0,005425778;
1260,5279;-0,005427388;
1260,2868;-0,00542856;
1260,0457;-0,0054601;
1259,8046;-0,005540282;
1259,5635;-0,005612992;
1259,3224;-0,005640056;
1259,0812;-0,005625996;
1258,8401;-0,005598376;
1258,5990;-0,005610514;
1258,3579;-0,005681705;
1258,1168;-0,005759653;
1257,8757;-0,005756937;
1257,6346;-0,005695836;
1257,3935;-0,005686698;
1257,1524;-0,005718126;
1256,9112;-0,005699468;
1256,6701;-0,00562448;
1256,4290;-0,00556137;
1256,1879;-0,005561633;
1255,9468;-0,005604457;
1255,7057;-0,005627226;
1255,4646;-0,005608847;
1255,2235;-0,005570961;
1254,9824;-0,00551739;
1254,7412;-0,005470298;
1254,5001;-0,005461528;
1254,2590;-0,005483294;
1254,0179;-0,00552566;
1253,7768;-0,005571179;
1253,5357;-0,005583218;
1253,2946;-0,00555107;
1253,0535;-0,00552173;
1252,8124;-0,005545766;
1252,5713;-0,00558792;
1252,3301;-0,005582999;
1252,0890;-0,005554429;
1251,8479;-0,005549129;
1251,6068;-0,005563028;
1251,3657;-0,00559679;
1251,1246;-0,005612783;
1250,8835;-0,005571791;
1250,6424;-0,005528654;
1250,4013;-0,005508862;
1250,1601;-0,005492725;
1249,9190;-0,005481204;
1249,6779;-0,005479134;
1249,4368;-0,005493983;
1249,1957;-0,00550353;
1248,9546;-0,005480591;
1248,7135;-0,005442915;
1248,4724;-0,005436855;
1248,2313;-0,005487227;
1247,9901;-0,005560646;
1247,7490;-0,005611396;
1247,5079;-0,005617682;
1247,2668;-0,005588995;
1247,0257;-0,005566238;
1246,7846;-0,005568395;
1246,5435;-0,005570276;
1246,3024;-0,005554973;
1246,0613;-0,005532277;
1245,8201;-0,005535077;
1245,5790;-0,005577098;
1245,3379;-0,005598688;
1245,0968;-0,005571764;
1244,8557;-0,005552128;
1244,6146;-0,005554881;
1244,3735;-0,005555312;
1244,1324;-0,005568184;
1243,8913;-0,005611617;
1243,6501;-0,005648019;
1243,4090;-0,005634587;
1243,1679;-0,005593839;
1242,9268;-0,005574718;
1242,6857;-0,005587444;
1242,4446;-0,005620831;
1242,2035;-0,005653352;
1241,9624;-0,005661003;
1241,7213;-0,005662477;
1241,4801;-0,005674143;
1241,2390;-0,005663507;
1240,9979;-0,005632728;
1240,7568;-0,005626458;
1240,5157;-0,005650308;
1240,2746;-0,005677236;
1240,0335;-0,005697305;
1239,7924;-0,005706078;
1239,5513;-0,005694055;
1239,3102;-0,005679132;
1239,0690;-0,005673475;
1238,8279;-0,005664219;
1238,5868;-0,005670834;
1238,3457;-0,005707517;
1238,1046;-0,005725652;
1237,8635;-0,005701213;
1237,6224;-0,00567285;
1237,3813;-0,005671128;
1237,1402;-0,005678881;
1236,8990;-0,00566633;
1236,6579;-0,005650361;
1236,4168;-0,005672385;
1236,1757;-0,00572301;
1235,9346;-0,005757047;
1235,6935;-0,005762885;
1235,4524;-0,005748099;
1235,2113;-0,005702216;
1234,9702;-0,00565702;
1234,7290;-0,005667385;
1234,4879;-0,005718523;
1234,2468;-0,005767577;
1234,0057;-0,005795032;
1233,7646;-0,005794432;
1233,5235;-0,005773837;
1233,2824;-0,005758403;
1233,0413;-0,005767304;
1232,8002;-0,005780824;
1232,5590;-0,005787992;
1232,3179;-0,005809094;
1232,0768;-0,005827245;
1231,8357;-0,005826888;
1231,5946;-0,005831012;
1231,3535;-0,005824947;
1231,1124;-0,005793259;
1230,8713;-0,005786425;
1230,6302;-0,005826606;
1230,3890;-0,005865636;
1230,1479;-0,005870017;
1229,9068;-0,005857136;
1229,6657;-0,005847448;
1229,4246;-0,005846366;
1229,1835;-0,005842183;
1228,9424;-0,005826923;
1228,7013;-0,005829513;
1228,4602;-0,005853347;
1228,2190;-0,005875178;
1227,9779;-0,005899493;
1227,7368;-0,005911019;
1227,4957;-0,005892742;
1227,2546;-0,005863567;
1227,0135;-0,005847638;
1226,7724;-0,005859649;
1226,5313;-0,005903089;
1226,2902;-0,005958241;
1226,0490;-0,005981054;
1225,8079;-0,005959759;
1225,5668;-0,005932545;
1225,3257;-0,005908419;
1225,0846;-0,005877521;
1224,8435;-0,005868394;
1224,6024;-0,005907503;
1224,3613;-0,00597046;
1224,1202;-0,006001724;
1223,8791;-0,005986512;
1223,6379;-0,005963045;
1223,3968;-0,005952601;
1223,1557;-0,005958248;
1222,9146;-0,005979573;
1222,6735;-0,00600055;
1222,4324;-0,006015779;
1222,1913;-0,006025752;
1221,9502;-0,006032231;
1221,7091;-0,006043453;
1221,4679;-0,006047891;
1221,2268;-0,00603566;
1220,9857;-0,006034125;
1220,7446;-0,006064897;
1220,5035;-0,00610068;
1220,2624;-0,006127765;
1220,0213;-0,006159361;
1219,7802;-0,006171929;
1219,5391;-0,006147468;
1219,2979;-0,006116349;
1219,0568;-0,006111898;
1218,8157;-0,006138225;
1218,5746;-0,006190802;
1218,3335;-0,00625081;
1218,0924;-0,006274774;
1217,8513;-0,006269815;
1217,6102;-0,006295498;
1217,3691;-0,006371769;
1217,1279;-0,00647443;
1216,8868;-0,006571492;
1216,6457;-0,006625645;
1216,4046;-0,006613399;
1216,1635;-0,006551037;
1215,9224;-0,006461778;
1215,6813;-0,006366777;
1215,4402;-0,006295705;
1215,1991;-0,006251449;
1214,9579;-0,00622941;
1214,7168;-0,006252072;
1214,4757;-0,006311958;
1214,2346;-0,006354049;
1213,9935;-0,006349365;
1213,7524;-0,006317665;
1213,5113;-0,006288785;
1213,2702;-0,006278138;
1213,0291;-0,006284362;
1212,7879;-0,006294507;
1212,5468;-0,006297217;
1212,3057;-0,006312945;
1212,0646;-0,006348256;
1211,8235;-0,006349689;
1211,5824;-0,006304185;
1211,3413;-0,006272171;
1211,1002;-0,006286891;
1210,8591;-0,006325744;
1210,6180;-0,006360171;
1210,3768;-0,006372686;
1210,1357;-0,006357336;
1209,8946;-0,006315298;
1209,6535;-0,006262516;
1209,4124;-0,006243995;
1209,1713;-0,00627213;
1208,9302;-0,006311989;
1208,6891;-0,006350528;
1208,4480;-0,006370959;
1208,2068;-0,006344409;
1207,9657;-0,006294319;
1207,7246;-0,006265936;
1207,4835;-0,006261035;
1207,2424;-0,006260643;
1207,0013;-0,006253803;
1206,7602;-0,006249205;
1206,5191;-0,006260644;
1206,2780;-0,006254327;
1206,0368;-0,006206198;
1205,7957;-0,006160391;
1205,5546;-0,006138837;
1205,3135;-0,006121196;
1205,0724;-0,006096588;
1204,8313;-0,006046599;
1204,5902;-0,005964953;
1204,3491;-0,00589077;
1204,1080;-0,00586049;
1203,8668;-0,005860911;
1203,6257;-0,005862527;
1203,3846;-0,00585918;
1203,1435;-0,005829887;
1202,9024;-0,005742671;
1202,6613;-0,005619664;
1202,4202;-0,005533425;
1202,1791;-0,005519503;
1201,9380;-0,005552262;
1201,6968;-0,005623859;
1201,4557;-0,005735196;
1201,2146;-0,005846628;
1200,9735;-0,005931738;
1200,7324;-0,006013702;
1200,4913;-0,006099037;
1200,2502;-0,006143942;
1200,0091;-0,006145122;
1199,7680;-0,006146136;
1199,5268;-0,006163173;
1199,2857;-0,006201691;
1199,0446;-0,006267367;
1198,8035;-0,006328001;
1198,5624;-0,006347706;
1198,3213;-0,006354858;
1198,0802;-0,006369631;
1197,8391;-0,006368085;
1197,5980;-0,006365154;
1197,3568;-0,006394792;
1197,1157;-0,006454059;
1196,8746;-0,006510288;
1196,6335;-0,006530824;
1196,3924;-0,006501835;
1196,1513;-0,006460522;
1195,9102;-0,006462452;
1195,6691;-0,006496024;
1195,4280;-0,006518779;
1195,1869;-0,006528514;
1194,9457;-0,006530481;
1194,7046;-0,006509197;
1194,4635;-0,006476289;
1194,2224;-0,006446677;
1193,9813;-0,006409677;
1193,7402;-0,006367587;
1193,4991;-0,006340815;
1193,2580;-0,006372044;
1193,0169;-0,006430709;
1192,7757;-0,006433273;
1192,5346;-0,006364659;
1192,2935;-0,006255148;
1192,0524;-0,006190331;
1191,8113;-0,006213258;
1191,5702;-0,006250658;
1191,3291;-0,006264435;
1191,0880;-0,006297023;
1190,8469;-0,006329221;
1190,6057;-0,006268552;
1190,3646;-0,006111342;
1190,1235;-0,005885317;
1189,8824;-0,005506883;
1189,6413;-0,004885011;
1189,4002;-0,004099532;
1189,1591;-0,003317901;
1188,9180;-0,002766229;
1188,6769;-0,002860118;
1188,4357;-0,003717099;
1188,1946;-0,004764701;
1187,9535;-0,005402893;
1187,7124;-0,005617678;
1187,4713;-0,005720219;
1187,2302;-0,005897235;
1186,9891;-0,006124992;
1186,7480;-0,006317414;
1186,5069;-0,006429788;
1186,2657;-0,006414325;
1186,0246;-0,006317335;
1185,7835;-0,00630976;
1185,5424;-0,006446824;
1185,3013;-0,006544442;
1185,0602;-0,006401656;
1184,8191;-0,006077333;
1184,5780;-0,005692215;
1184,3369;-0,005233489;
1184,0957;-0,004637321;
1183,8546;-0,00377375;
